,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,センティグレード,牡5,57,笹川翼,1:53.9,,4.8,2,529(0),[地] 稲益貴弘
1,2,7,7,ヒトツボシ,牡4,53,柏木健宏,1:55.0,5,1.5,1,510(+1),[地] 藤田輝信
2,3,8,10,ツルオカハチマン,牡7,55,石崎駿,1:55.6,3,44.9,8,527(+2),[地] 佐藤賢二
3,4,8,9,ニシノゲンキマル,牡5,55,的場文男,1:55.7,3/4,13.8,5,496(+3),[地] 辻野豊
4,5,7,8,カシマリュウジン,牡9,54,瀬川将輝,1:56.1,2,84.7,9,491(+1),[地] 沢佳宏
5,6,1,1,ブラックレッグ,牡4,57,坂井英光,1:56.2,1/2,12.8,4,598(+3),[地] 的場直之
6,7,6,6,トップボンバー,牡5,57,矢野貴之,1:56.9,3.1/2,7.2,3,452(-3),[地] 田島寿一
7,8,2,2,スパイア,牡7,55,森泰斗,1:57.3,2,39.6,7,536(+5),[地] 宗形竹見
8,9,3,3,キットピーク,牡5,57,和田譲治,1:57.5,1,24.6,6,495(-3),[地] 宮浦正行
9,10,5,5,アメリカンダイナー,セ7,55,有年淳,2:01.5,大,115.9,10,487(-4),[地] 鷹見浩
