,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,9,ローレルシード,牡3,53,水出大介,1:14.3,,1.6,1,448(+14),[東] 矢野進
1,2,3,5,サザンシーラ,牝3,51,加藤士津,1:14.8,3,6.2,3,446(+6),[東] 国枝栄
2,3,6,11,パーセプション,牝3,53,藤岡佑介,1:14.9,クビ,9.6,4,440(+6),[西] 藤岡健一
3,4,4,6,キョウエイハツラツ,牝3,54,飯田祐史,1:15.0,3/4,102.3,11,432(-4),[西] 福島勝
4,5,1,1,リバルドボーイ,牡3,56,柴山雄一,1:15.1,1/2,5.5,2,476(+4),[東] 尾形充弘
5,6,4,7,ファニーハート,牝3,54,中舘英二,1:15.6,3,41.7,7,480(0),[東] 清水利章
6,7,7,12,キーネ,牝3,54,木幡初広,1:15.7,3/4,38.2,6,442(+6),[東] 中野栄治
7,8,3,4,リリーヴシチー,牡3,56,武士沢友,1:16.0,1.3/4,20.6,5,512(+2),[東] 中野渡清
8,9,8,15,ミスティーキュート,牝3,54,田嶋翔,1:16.1,3/4,212.9,15,410(-10),[西] 橋本寿正
9,10,8,14,スカイトウショウ,牝3,53,長谷川浩,1:16.1,ハナ,69.6,9,434(-8),[西] 鶴留明雄
10,11,6,10,ツナミトウショウ,牝3,51,高野和馬,1:16.5,2.1/2,156.5,14,482(0),[東] 小桧山悟
11,12,5,8,キングスゾーン,牡3,56,梶晃啓,1:16.7,3/4,130.9,13,482(0),[東] 阿部新生
12,13,2,2,メイショウバンガル,牡3,56,大西直宏,1:17.0,1.3/4,52.9,8,458(0),[西] 西園正都
13,14,7,13,ニッシンドミノ,牝3,54,野元昭嘉,1:17.3,1.3/4,98.9,10,450(0),[西] 野元昭
14,15,2,3,セイフクガール,牝3,54,小林淳一,1:17.4,3/4,105.7,12,440(+2),[東] 星野忍
