,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,メイショウサムソン,牡4,58,武豊,1:58.4,,2.9,1,518(0),[西] 高橋成忠
1,2,5,9,アグネスアーク,牡4,58,吉田隼人,1:58.8,2.1/2,30.5,7,430(0),[西] 河内洋
2,3,3,6,カンパニー,牡6,58,福永祐一,1:58.8,クビ,24.5,6,460(-2),[西] 音無秀孝
3,4,8,15,ポップロック,牡6,58,ペリエ,1:59.0,1.1/4,6.1,4,496(-4),[西] 角居勝彦
4,5,2,3,コスモバルク,牡6,58,五十嵐冬,1:59.1,クビ,46.9,11,504(-3),[地] 田部和則
5,6,6,12,アドマイヤムーン,牡4,58,岩田康誠,1:59.1,クビ,3.8,2,472(+4),[西] 松田博資
6,7,4,7,シルクネクサス,牡5,58,四位洋文,1:59.1,ハナ,105.5,15,502(+4),[西] 岡田稲男
7,8,7,13,チョウサン,牡5,58,横山典弘,1:59.2,クビ+クビ,17.1,5,496(0),[東] 清水利章
8,9,7,14,ダイワメジャー,牡6,58,安藤勝己,1:59.3,クビ,5.6,3,530(+2),[東] 上原博之
9,10,5,10,ブライトトゥモロー,牡5,58,後藤浩輝,1:59.4,1/2,36.0,10,500(0),[西] 石坂正
10,11,3,5,ローゼンクロイツ,牡5,58,藤岡佑介,1:59.5,3/4,58.1,13,464(+6),[西] 橋口弘次
11,12,2,4,デルタブルース,牡6,58,川田将雅,1:59.7,1.1/4,48.0,12,524(+4),[西] 角居勝彦
12,13,6,11,シャドウゲイト,牡5,58,田中勝春,2:00.1,2.1/2,35.2,9,496(+2),[東] 加藤征弘
13,14(降),1,2,エイシンデピュティ,牡5,58,柴山雄一,1:59.2,,92.3,14,498(-4),[西] 野元昭
14,15,8,16,マツリダゴッホ,牡4,58,蛯名正義,2:00.1,ハナ,32.4,8,486(+4),[東] 国枝栄
15,16,4,8,ボンネビルレコード,牡5,58,柴田善臣,2:01.8,大,135.2,16,482(+1),[東] 堀井雅広
