,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,ストリートハンター,牡6,56,倉兼育康,1:45.3,,1.5,1,515(0),[地] 松木啓助
1,2,4,4,エーシンハダル,牡8,56,石本純也,1:46.7,7,3.7,2,498(+2),[地] 田中譲二
2,3,1,1,ロッカビアンカ,牡4,56,宮川実,1:47.3,3,8.0,3,489(-2),[地] 打越勇児
3,4,8,10,ヒシコモンズ,牡9,56,遠藤健太,1:47.8,2.1/2,92.9,9,489(+1),[地] 細川忠義
4,5,7,9,オーヴァルブーケ,牝3,54,佐原秀泰,1:48.0,1,29.3,6,453(0),[地] 田中守
5,6,5,5,ペッパーベリー,牝5,54,西川敏弘,1:49.1,5,47.8,7,493(+3),[地] 松木啓助
6,7,6,7,マルヨオーショウ,牡7,56,上田将司,1:49.3,1,149.6,10,470(+4),[地] 国沢輝幸
7,8,2,2,ディープタッチ,牡7,55,下村瑠衣,1:49.6,1.1/2,54.9,8,492(-1),[地] 炭田健二
8,9,6,6,エーシンリューモン,牡5,56,山崎良,1:49.6,ハナ,20.7,5,482(-1),[地] 田中守
9,10,7,8,スターピューピル,牝5,54,嬉勝則,1:49.9,1.1/2,202.0,11,459(+3),[地] 田中譲二
10,11,8,11,ニチドウレパード,牡7,56,妹尾浩一,1:52.6,大,17.5,4,511(-2),[地] 打越勇児
