,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,モエレビクトリー,牡4,57,的場勇人,1:47.8,,2.5,1,510(-2),[東] 的場均
1,2,3,3,スズジュピター,牡5,56,三浦皇成,1:47.8,クビ,6.8,3,480(0),[東] 高橋裕
2,3,7,11,キングスパーク,牡5,54,村田一誠,1:48.0,1.1/4,18.4,7,494(-4),[東] 中川公成
3,4,7,10,クリスタルウイング,牡5,56,横山典弘,1:48.0,ハナ,31.6,9,492(+6),[東] 藤沢和雄
4,5,2,2,エオリアンハープ,牝4,55,柴田善臣,1:48.0,クビ,3.8,2,440(-4),[東] 宗像義忠
5,6,5,6,ロッソトウショウ,牝5,52,浜中俊,1:48.1,クビ,73.5,12,472(-2),[東] 土田稔
6,7,6,9,ワルキューレ,牝6,53,幸英明,1:48.1,ハナ,33.7,10,514(+4),[東] 秋山雅一
7,8,8,12,オリオンザドンペリ,牡6,53,勝浦正樹,1:48.3,1.1/4,118.6,13,498(+4),[東] 小西一男
8,9,1,1,ブルーマーテル,牡6,55,江田照男,1:48.5,1.1/4,24.3,8,454(-6),[東] 菅原泰夫
9,10,8,13,エーシンコンファー,牝5,51,伊藤工真,1:48.5,ハナ,17.3,6,478(-6),[西] 野元昭
10,11,6,8,マイネルアトレ,牡5,55,津村明秀,1:48.7,1.1/4,8.1,4,458(+2),[西] 中村均
11,12,5,7,ヴィーヴァヴォドカ,牝4,53,吉田隼人,1:48.9,1.1/2,40.4,11,494(+4),[東] 勢司和浩
12,中,4,5,ダークエンジェル,牝5,53,北村宏司,,,15.4,5,440(+4),[東] 古賀慎明
