,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,10,マンボダンサー,牡4,56,川須栄彦,1:52.3,,16.1,7,470(0),[西] 角居勝彦
1,2,6,11,ワイドバッハ,牡3,56,Ｍ．デム,1:52.3,クビ,4.0,1,474(+4),[西] 庄野靖志
2,3,8,15,ライジングサン,牡4,56,松山弘平,1:52.5,1.1/4,6.4,3,522(+6),[西] 小野幸治
3,4,2,4,トーセンケイトゥー,セ4,54,菱田裕二,1:52.9,2.1/2,34.8,11,468(+6),[西] 角居勝彦
4,5,4,8,ブライトジェム,牡4,54,柴山雄一,1:53.2,1.3/4,26.9,10,494(0),[西] 谷潔
5,6,7,14,トミケンユークアイ,牡3,56,勝浦正樹,1:53.3,1/2,7.4,4,490(-4),[東] 水野貴広
6,7,4,7,パンジャ,牡4,54,横山典弘,1:53.4,1/2,19.6,8,522(+4),[東] 手塚貴久
7,8,3,6,ゴールデンジャガー,牡4,57,浜中俊,1:53.5,1/2,4.5,2,506(+2),[西] 大根田裕
8,9,1,2,アドマイヤジャコモ,牡4,55,北村友一,1:53.8,1.3/4,40.7,12,506(+2),[西] 中尾秀正
9,10,5,9,ベストサーパス,牡3,55,丸田恭介,1:53.9,クビ,13.5,6,494(-2),[西] 藤岡健一
10,11,2,3,レッドシュナイト,牡4,54,中舘英二,1:54.2,1.3/4,46.9,13,488(+6),[東] 尾関知人
11,12,1,1,ハギノコメント,牡3,53,横山和生,1:54.2,クビ,53.9,14,480(-6),[西] 松永幹夫
12,13,8,16,メイプルダイキチ,牡4,52,宮崎北斗,1:54.9,4,178.5,16,486(+6),[東] 高市圭二
13,14,6,12,ワイルドロジャー,牡3,54,丸山元気,1:55.1,1.1/4,22.4,9,492(-10),[東] 斎藤誠
14,15,7,13,シャイニーダンディ,牡4,54,古川吉洋,1:55.4,1.3/4,107.0,15,470(-2),[西] 湯窪幸雄
15,16,3,5,アメリカンダイナー,牡3,55,ルメール,1:55.6,1.1/2,8.2,5,474(+4),[東] 相沢郁
