,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,サクラシャイニー,牡13,56,赤岡修次,1:29.5,,1.1,1,485(+9),[地] 田中守
1,2,5,5,ミッキーヘネシー,牡10,56,永森大智,1:30.8,6,6.5,2,477(-4),[地] 別府真司
2,3,8,12,プラントハンター,牡9,56,岡村卓弥,1:31.2,2,30.6,4,474(-1),[地] 大関吉明
3,4,6,7,ボンナヴァン,牡6,56,倉兼育康,1:31.9,3,35.8,6,534(+1),[地] 細川忠義
4,5,6,8,フウジン,牡4,56,山崎雅由,1:32.4,2.1/2,100.8,9,446(+3),[地] 田中譲二
5,6,8,11,エイシンルックス,牝5,54,宮川実,1:32.5,1/2,31.1,5,454(-15),[地] 打越勇児
6,7,2,2,サウストラベラー,牡4,56,林謙佑,1:32.8,1.1/2,46.6,7,491(+1),[地] 松木啓助
7,8,1,1,レヴェンスホール,牡5,53,妹尾将充,1:32.9,3/4,94.6,8,470(+5),[地] 中西達也
8,9,7,10,シゲルインパラ,牝5,54,西川敏弘,1:33.2,1.1/2,18.9,3,450(+3),[地] 大関吉明
9,10,3,3,イーストイン,牝6,50,濱尚美,1:33.3,1/2,107.0,10,488(+3),[地] 那俄性哲
10,11,5,6,アンジー,牝5,51,多田羅誠,1:33.9,3,120.1,11,462(-2),[地] 川野勇馬
11,12,7,9,セファイド,セ7,55,木村直輝,1:34.6,3,174.8,12,502(+5),[地] 宮路洋一
