,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,アルーリングライフ,牝3,52,幸英明,1:08.2,,4.0,2,488(+10),[西] 野村彰彦
1,2,5,5,ドリームバレンチノ,牡3,54,松山弘平,1:08.4,1.1/4,3.2,1,466(-2),[西] 加用正
2,3,3,3,メイショウフレアー,牡4,57,福永祐一,1:08.4,アタマ,48.1,9,460(-2),[西] 岡田稲男
3,4,7,10,ジョニーバローズ,牡5,57,北村友一,1:08.4,アタマ,59.8,10,450(0),[西] 清水久詞
4,5,5,6,アイアンラチェット,牡3,54,小牧太,1:08.6,1,27.6,8,484(+2),[西] 橋口弘次
5,6,6,8,ハイフィールド,牝4,55,太宰啓介,1:08.6,ハナ,6.3,4,434(-4),[西] 吉岡八郎
6,7,8,11,ニューホープ,牡5,57,ホワイト,1:08.9,1.3/4,5.6,3,444(-4),[西] 藤岡範士
7,8,2,2,サイキョウアサカゼ,牡4,57,浜中俊,1:08.9,クビ,10.9,6,428(+2),[西] 坂口正大
8,9,8,12,メイショウヨリトモ,牡5,57,藤岡康太,1:09.1,1,18.0,7,480(+8),[西] 藤岡健一
9,10,4,4,ミキノクレシェンド,牝4,55,和田竜二,1:09.1,アタマ,8.2,5,474(+8),[西] 大橋勇樹
10,11,6,7,セトクラウン,牡5,57,渡辺薫彦,1:09.4,1.3/4,339.2,12,478(-9),[東] 田島俊明
11,12,7,9,カシノブシドー,牡4,57,加藤士津,1:10.1,4,98.2,11,486(-6),[東] 天間昭一
