,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,サクラビクトワール,セ7,55,林謙佑,1:43.9,,4.0,2,487(+12),[地] 田中守
1,2,5,5,ワイルドコットン,牡6,56,西川敏弘,1:44.2,1.1/2,4.2,3,487(-3),[地] 松木啓助
2,3,8,10,チャオ,セ6,56,赤岡修次,1:44.3,クビ,1.6,1,476(+6),[地] 工藤真司
3,4,7,8,メイショウパーシー,牡8,56,永森大智,1:44.9,3,15.2,4,505(0),[地] 打越勇児
4,5,1,1,ジャストサウンド,牡5,56,倉兼育康,1:45.2,1.1/2,126.3,8,468(+1),[地] 田中守
5,6,8,11,セイマイスター,牡5,56,宮川実,1:45.3,3/4,91.3,7,521(-2),[地] 打越勇児
6,7,2,2,チョウサンペガサス,セ11,56,嬉勝則,1:45.4,1/2,209.5,9,527(+1),[地] 那俄性哲
7,8,6,6,マイネルバルビゾン,牡8,56,山崎雅由,1:45.4,クビ,19.3,5,488(+7),[地] 那俄性哲
8,9,3,3,セトアロー,牡6,56,三村展久,1:47.8,大,76.0,6,541(-9),[地] 松木啓助
9,10,7,9,ストリークライト,牡5,56,石本純也,1:48.1,1.1/2,536.9,11,510(+7),[地] 田中伸一
10,11,6,7,セイヴァイタル,牡4,56,妹尾浩一,1:48.3,1,214.7,10,501(+3),[地] 打越勇児
