,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,ナムラマホーホ,牡4,57,岡部誠,1:28.8,,2.8,2,452(-2),[地] 藤ヶ崎一
1,2,6,7,カツゲキキトキト,牡8,57,丹羽克輝,1:28.9,クビ,12.4,4,517(-3),[地] 錦見勇夫
2,3,2,2,ブルーヘスター,セ4,57,丸山真一,1:29.9,5,15.4,6,495(+2),[地] 坂口義幸
3,4,6,8,タイガーアチーヴ,牡5,57,加藤聡一,1:30.1,3/4,2.4,1,463(-5),[地] 原口次夫
4,5,7,9,サイモンジルバ,牝6,55,米倉知,1:30.2,1/2,45.2,10,465(+1),[地] 中川雅之
5,6,5,5,サウスブルーグラス,セ5,57,田知弘久,1:30.2,クビ,350.1,12,460(-11),[地] 中川雅之
6,7,8,12,トリマゴラッキ,牝5,55,村上弘樹,1:30.3,クビ,149.1,11,428(0),[地] 竹下直人
7,8,1,1,コパノライダー,牡4,57,丸野勝虎,1:30.3,アタマ,44.3,9,468(-3),[地] 角田輝也
8,9,7,10,グリグリグリタロウ,牡4,57,山田祥雄,1:30.4,クビ,14.3,5,488(+4),[地] 川西毅
9,10,3,3,タイキワンダラス,牡4,57,戸部尚実,1:30.5,3/4,43.7,8,455(+8),[地] 安部幸夫
10,11,8,11,メモリーパール,牝5,55,友森翔太,1:30.8,1.1/2,27.4,7,456(+3),[地] 塚田隆男
11,12,5,6,サノマナ,牝4,55,今井貴大,1:31.7,4,6.2,3,472(-1),[地] 竹下直人
