,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,6,トシザボス,牡3,54,中舘英二,0:59.3,,4.1,2,492(0),[西] 鮫島一歩
1,2,6,7,キーニシキ,牡6,56,内田浩一,0:59.3,クビ,49.7,10,466(-4),[西] 宮徹
2,3,3,3,ハイパーキッド,牡5,57,芹沢純一,0:59.5,1.1/4,47.8,9,506(-4),[西] 鹿戸幸治
3,4,7,10,リムピッドアイズ,牡4,57,菊沢隆徳,0:59.7,1.1/4,7.2,3,484(+2),[東] 鈴木康弘
4,5,7,9,アルアラン,牡5,57,本田優,0:59.8,1/2,21.9,7,494(+6),[西] 昆貢
5,6,5,5,スタンドオンエンド,牝4,55,横山典弘,0:59.8,ハナ,2.2,1,424(+4),[西] 長浜博之
6,7,4,4,タヤスユキヒメ,牝6,54,柴田未崎,1:00.0,1.1/2,9.9,5,470(+4),[東] 高木嘉夫
7,8,1,1,フミノツイスター,牡4,57,小林徹弥,1:00.1,クビ,8.4,4,492(-2),[西] 土門一美
8,9,8,11,アドマイヤタッチ,牡4,57,上村洋行,1:00.3,1.1/4,59.4,11,504(-16),[西] 藤沢則雄
9,10,2,2,ロングオリジン,牝3,52,河北通,1:00.8,3,16.1,6,460(-4),[西] 小野幸治
10,11,8,12,ノムラセイランオー,牡5,57,北村宏司,1:00.9,3/4,28.7,8,478(0),[西] 鮫島一歩
11,12,6,8,グロウリボン,牝4,55,橋本広喜,1:01.3,2.1/2,107.7,12,480(0),[西] 崎山博樹
