,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,7,コスモカット,牡3,56,鮫島克也,1:30.9,,1.3,1,488(-2),[地] 土井道隆
1,2,7,8,ブルベアシャーク,牝3,54,山口勲,1:31.1,1,3.2,2,429(-5),[地] 九日俊光
2,3,4,4,タケノヒゴノオー,牡3,56,吉田順治,1:32.0,5,13.3,3,501(-6),[地] 古賀光範
3,4,3,3,アブリコ,牝3,54,川島拓,1:32.0,アタマ,133.5,8,372(-3),[地] 中川竜馬
4,5,8,10,タカノグラナダ,牝3,54,真島正徳,1:32.3,1.1/2,18.2,4,475(-8),[地] 池田忠好
5,6,8,9,コリンズストリート,牡3,56,村松翔太,1:32.7,2,145.3,9,498(-1),[地] 松島寿
6,7,5,5,ファニーレディ,牝3,52,藤本現暉,1:32.8,1/2,130.0,7,414(0),[地] 中川竜馬
7,8,2,2,スピッツベルゲン,牡3,56,兒島真二,1:33.7,5,20.6,5,460(-1),[地] 中川竜馬
8,9,6,6,トオイショウワノ,牡3,56,長田進仁,1:34.1,2,102.9,6,417(-3),[地] 中野博
9,10,1,1,カンガルーレッド,牝3,54,倉富隆一,1:34.9,4,154.4,10,438(+4),[地] 川田孝好
