,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,6,ニシノレオニダス,牡4,55,笹川翼,1:11.8,,3.3,2.0,519(-2),[地] 佐宗応和
1,2,6,12,エンジェルパイロ,牝4,55,本橋孝太,1:12.0,1.1/4,12.7,4.0,457(+3),[地] 森下淳平
2,3,7,14,シガーヲスウオトコ,牡6,57,御神本訓,1:12.2,1.1/4,4.7,3.0,499(-2),[地] 辻野豊
3,4,6,11,ヌーディーカラー,牡6,57,達城龍次,1:12.2,クビ,175.4,12.0,467(-12),[地] 米田英世
4,5,5,10,セイジミニスター,牡6,57,矢野貴之,1:12.3,クビ,2.5,1.0,490(+4),[地] 森下淳平
5,6,8,16,ウリボー,牡9,57,本田正重,1:12.4,3/4,62.3,9.0,533(-3),[地] 堀千亜樹
6,7,5,9,シャインヴィットゥ,牡7,57,左海誠二,1:12.6,1.1/4,16.1,6.0,496(+1),[地] 橋本和馬
7,8,4,7,ロイヤルビクトリー,牝5,53,和田譲治,1:13.4,4,100.5,10.0,461(+1),[地] 三坂盛雄
8,9,1,2,ライクアロケット,セ6,57,庄司大輔,1:13.7,1.1/2,22.2,7.0,468(-4),[地] 張田京
9,10,7,13,ノーウェイ,牡6,57,町田直希,1:13.8,3/4,186.7,14.0,513(+2),[地] 福永敏
10,11,4,8,ヴァルラーム,牡5,57,張田昂,1:16.0,大,101.6,11.0,511(-2),[地] 上杉昌宏
11,12,2,4,エイシンスレイマン,牡7,57,増田充宏,1:16.1,1/2,346.8,15.0,477(+8),[地] 栗田泰昌
12,中,1,1,サノマル,牡8,55,池谷匠翔,,,180.5,13.0,518(+7),[地] 朝倉実
13,中,2,3,ミチノギャング,牡4,57,森泰斗,,,14.3,5.0,480(+1),[地] 納谷和玖
14,中,3,5,トップスター,牡7,57,石崎駿,,,24.0,8.0,465(+4),[地] 佐宗応和
15,取,8,15,ダンサクドゥーロ,牡7,57,横川怜央,,,---,,計不,[地] 赤嶺本浩
