,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,5,ハリマヤヨサコイ,牡5,56,山崎良,1:43.9,,4.1,3,484(+3),[地] 工藤真司
1,2,7,8,モスコーオペラ,牝5,54,佐原秀泰,1:43.9,ハナ,35.1,9,451(-2),[地] 松木啓助
2,3,2,2,グラスグローリー,牡8,56,西川敏弘,1:44.3,2,14.4,6,444(+6),[地] 炭田健二
3,4,6,6,ヴォルテックス,牡8,56,吉本隆記,1:44.6,1.1/2,4.6,4,467(+8),[地] 田中守
4,5,8,9,ディープハント,牡8,56,岡村卓弥,1:44.6,アタマ,3.5,1,489(0),[地] 雑賀正光
5,6,8,10,サトノロマネ,セ9,56,永森大智,1:44.9,1.1/2,3.9,2,465(-9),[地] 雑賀正光
6,7,4,4,カネマサゴールド,セ8,56,宮川実,1:45.1,1,14.4,5,491(+3),[地] 打越勇児
7,8,7,7,プランスデトワール,牡7,56,倉兼育康,1:45.6,2.1/2,20.4,7,475(-1),[地] 松木啓助
8,9,1,1,ニシケンメイピン,牝4,54,畑中信司,1:47.4,9,29.1,8,453(+5),[地] 工藤真司
9,10,3,3,セトノブロッサム,牝5,53,下村瑠衣,1:47.4,クビ,126.5,10,486(-1),[地] 松木啓助
