,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,クラブトゥギャザー,牡4,57,三浦皇成,2:13.8,,1.7,1,488(-2),[東] 小島茂之
1,2,2,2,ブリージーデイズ,牡3,55,田中博康,2:14.5,1.3/4+2.1/2,36.4,7,490(-4),[東] 小島茂之
2,3,6,7,トーセンルーチェ,牡4,55,伊藤工真,2:14.8,1.3/4,7.4,4,566(-6),[東] 鈴木康弘
3,4,6,8,フェバリットアワー,牡3,55,吉田隼人,2:15.0,1.1/2,73.1,10,502(-2),[東] 松山康久
4,5,8,11,トレノユーボウ,セ3,55,後藤浩輝,2:15.0,クビ,5.7,2,494(-10),[東] 伊藤正徳
5,6(降),7,10,ニシノヴァンクール,牡3,55,田中勝春,2:14.1,,49.8,8,508(0),[東] 萱野浩二
6,7,8,12,メイショウロッコー,牡4,57,内田博幸,2:15.1,1/2,31.2,6,502(-4),[西] 清水久詞
7,8,5,6,ドンドドーン,牡4,57,北村宏司,2:15.4,2,6.8,3,564(+10),[東] 田中剛
8,9,5,5,ウインシュヴァルツ,牡3,55,松岡正海,2:16.1,4,13.4,5,474(-2),[西] 大久保龍
9,10,1,1,ウォーエレファント,牡4,57,江田照男,2:16.5,2.1/2,144.1,12,480(-12),[東] 粕谷昌央
10,11,7,9,ホッカイアラカティ,牡3,55,北村友一,2:16.7,1,133.9,11,436(+2),[東] 土田稔
11,12,4,4,ラプターストーム,牡4,57,津村明秀,2:17.2,3,61.4,9,514(-4),[東] 高橋祥泰
