,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,メイショウレガーロ,牡4,57,内田博幸,1:49.3,,2.9,1.0,468(+12),[東] 小島太
1,2,3,3,ココナッツパンチ,牡4,57,吉田豊,1:49.6,1.3/4,3.6,2.0,470(+4),[東] 大久保洋
2,3,7,9,ヤマニンイグナイト,牡5,57,田中勝春,1:49.7,3/4,67.0,10.0,428(-8),[西] 梅田智之
3,4,7,8,リビアーモ,牝3,54,勝浦正樹,1:49.8,クビ,7.0,4.0,476(+10),[東] 高橋裕
4,5,8,10,ダンスオールナイト,牝5,55,藤田伸二,1:49.8,クビ,12.7,6.0,452(-2),[東] 加藤征弘
5,6,6,7,マイネヴェロナ,牝4,55,津村明秀,1:49.9,1/2,46.1,8.0,512(+8),[東] 堀井雅広
6,7,8,11,ドリームトレジャー,牡3,56,蛯名正義,1:49.9,クビ,9.8,5.0,470(+2),[東] 阿部新生
7,8,6,6,マルタカハーモニー,牡6,57,吉田隼人,1:50.1,1.1/2,47.2,9.0,490(+6),[東] 清水美波
8,9,1,1,フサイチピージェイ,牡3,56,三浦皇成,1:50.4,1.3/4,4.8,3.0,472(0),[西] 池江泰寿
9,10,5,5,ショウナンタレント,牝4,55,柴田善臣,1:50.5,1/2,21.6,7.0,460(+2),[東] 二ノ宮敬
10,除,2,2,ヨシサイバーダイン,牡8,57,柴山雄一,,,---,,480(-2),[東] 嶋田潤
