,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,8,マンボツイスト,牡6,57,藤田伸二,1:39.6,,4.1,2,494(+16),[西] 古川平
1,2,4,6,オンワードロッキー,牡5,56,田島信行,1:40.3,4,5.8,3,490(0),[西] 柴田政見
2,3,8,14,サワノビエント,牡5,56,宝来城多,1:40.4,3/4,129.6,12,454(+12),[西] 北橋修二
3,4,8,13,ハートランドヒリュ,牡5,56,柿元嘉和,1:40.5,1/2,12.9,7,492(-2),[西] 清水久雄
4,5,5,7,ユウキバトルラン,牡6,57,小島貞博,1:40.9,2.1/2,6.9,4,492(+2),[西] 新井仁
5,6,2,2,フジノペルセウス,牡5,56,常石勝義,1:41.0,クビ,10.3,6,486(+10),[西] 中尾正
6,7,6,9,サハリンリッチ,牡6,57,菅谷正巳,1:41.0,クビ,20.0,8,490(+18),[西] 菅谷禎高
7,8,4,5,エイシンワイザー,牡5,55,酒井学,1:41.8,5,166.7,13,496(0),[西] 太宰義人
8,9,3,3,ロトスペクター,牡5,56,石山繁,1:41.9,3/4,229.3,14,464(+2),[西] 武宏平
9,10,6,10,タカノミッフィー,牝5,54,飯田祐史,1:42.0,クビ,32.0,10,494(+2),[西] 飯田明弘
10,11,7,12,ワンダーレイズ,牝5,51,畑端省吾,1:42.1,1/2,24.2,9,452(+2),[西] 湯浅三郎
11,12,1,1,バンブーサミー,牡5,56,菊沢隆仁,1:42.3,1,7.3,5,480(-6),[西] 南井克巳
12,13,7,11,ナリタショウリ,牡6,57,渡辺薫彦,1:42.3,クビ,4.1,1,468(+8),[西] 沖芳夫
13,14,3,4,プリオールホワイト,牡6,54,西原玲奈,1:45.2,大,61.2,11,454(+8),[西] 須貝彦三
