,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,7,ウイニングウインド,牡4,52,山本茜,1:29.5,,---,7,491(+17),[地] 原口次夫
1,2,5,5,ロフティワン,牡5,55,加藤誓二,1:30.0,2.1/2,---,1,497(+16),[地] 井上哲
2,3,3,3,ターフマドンナ,牝5,52,宮下瞳,1:30.1,1/2,---,6,427(-4),[地] 瀬戸口悟
3,4,8,10,サンキンエンプレス,牝5,53,安部幸夫,1:30.3,1.1/2,---,5,401(-1),[地] 錦見勇夫
4,5,6,6,サクラコンコルド,セ5,55,宇都英樹,1:30.3,アタマ,---,2,478(-15),[地] 角田輝也
5,6,8,9,ナムラローレライ,牝3,53,尾崎章生,1:31.0,3,---,8,461(-6),[地] 植松則幸
6,7,7,8,ノルマンディイン,牡5,55,岡部誠,1:31.7,3,---,3,440(0),[地] 今津博之
7,8,2,2,ピサノベネチアン,牝3,53,竹下太,1:33.9,大,---,4,477(-15),[地] 山本健二
8,9,4,4,ドリームエクス,牡7,54,島崎和也,1:33.9,アタマ,---,10,456(+3),[地] 小森勝政
9,10,1,1,タガノタイアフェア,牝5,53,柿原翔,1:34.3,2,---,9,459(+6),[地] 青山幸健
