,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,7,インプレスシアトル,牝4,53,川原正一,1:17.4,,7.5,3,457(-5),[地] 柏原誠路
1,2,8,11,マルトクスパート,牡4,56,木村健,1:17.4,アタマ,1.4,1,510(+2),[地] 田中範雄
2,3,5,5,エーシンサミット,牡4,58,田中学,1:17.5,1/2,6.8,2,559(+2),[地] 平松徳彦
3,4,2,2,コスモハンサム,牡6,55,吉村智洋,1:17.8,2,62.6,9,477(-8),[地] 吉行龍穂
4,5,4,4,ビザンローズ,牝5,54,小谷周平,1:17.9,クビ,50.5,8,487(+7),[地] 稻田彰宏
5,6,3,3,スマイルヴィジット,牝5,55,永島太郎,1:18.0,1/2,26.9,5,453(+1),[地] 尾林幸二
6,7,7,8,マニッシュスマイル,牝5,53,大山真吾,1:18.1,1/2,181.7,11,485(-1),[地] 飯田良弘
7,8,8,10,ブードゥーロア,セ5,56,中田貴士,1:18.1,アタマ,41.9,7,531(-1),[地] 田中道夫
8,9,7,9,キューティガビー,牝8,55,松浦政宏,1:18.5,2.1/2,30.0,6,478(0),[地] 野田忍
9,10,1,1,ケイアイクライム,牡7,56,下原理,1:19.1,3.1/2,7.9,4,502(-26),[地] 岡田利一
10,11,6,6,コスモロゼット,牡5,56,杉浦健太,1:19.2,1/2,152.8,10,457(-3),[地] 茂崎正善
