,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,3,キャンドルグラス,牡3,57,Ｒ．クア,1:26.3,,1.8,1,504(+4),[地] 川島正一
1,2,4,7,リコーベルリネッタ,牡5,57,真島大輔,1:26.6,1.1/2,9.9,4,516(-2),[地] 蛯名雄太
2,3,3,5,リコーヴィッカース,牡4,57,繁田健一,1:27.1,2.1/2,7.3,2,489(-2),[地] 蛯名雄太
3,4,4,8,コスモグリズリー,牡5,57,坂井英光,1:27.5,2,55.7,14,507(+7),[地] 宗形竹見
4,5,2,4,クローザー,牡5,55,中野省吾,1:27.5,アタマ,31.1,9,444(+7),[地] 山中尊徳
5,6,8,15,インカローズ,牝4,55,和田譲治,1:27.5,クビ,32.2,10,487(+2),[地] 阪本一栄
6,7,6,12,セイファルコン,牡3,57,的場文男,1:27.8,1.1/2,29.2,8,502(+10),[地] 的場直之
7,8,1,2,グットドディユ,牡4,55,瀧川寿希,1:27.9,3/4,12.9,5,499(0),[地] 嶋田幸晴
8,9,5,9,アクティフ,牝5,55,柏木健宏,1:27.9,アタマ,47.3,12,472(0),[地] 赤嶺本浩
9,10,5,10,ノッキングオン,牡7,57,西啓太,1:28.2,1.3/4,33.0,11,458(+6),[地] 堀千亜樹
10,11,6,11,イノデライト,牡4,57,森下博,1:28.3,1/2,9.0,3,475(+1),[地] 佐宗応和
11,12,7,14,メジャーリーガー,牡4,57,御神本訓,1:28.4,クビ,22.1,6,486(-2),[地] 堀千亜樹
12,13,8,16,スマートファミリア,牡8,57,中村尚平,1:28.6,1,169.2,16,500(+4),[地] 上杉昌宏
13,14,7,13,パッショノン,牡3,55,張田昂,1:28.7,クビ,168.1,15,473(+5),[地] 久保與造
14,15,3,6,ラスパジャサーダス,牝5,55,笹川翼,1:28.9,1,23.4,7,454(+10),[地] 月岡健二
15,16,1,1,タケノスウォード,牡7,55,吉原寛人,1:29.5,3,47.6,13,510(-1),[地] 辻野豊
