,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,セレスハント,牡5,57.0,福永祐一,1:26.4,,4.9,2,475(-5),[西] 松永幹夫
1,2,2,2,ダイショウジェット,牡7,57.5,柴山雄一,1:27.0,3,7.0,3,558(0),[西] 大根田裕
2,3,3,3,マンオブパーサー,牡7,54.0,山口勲,1:27.4,2,33.1,5,503(+6),[地] 九日俊光
3,4,7,9,スーニ,牡4,59.0,川田将雅,1:27.5,3/4,1.1,1,477(+7),[西] 吉田直弘
4,5,8,12,ヴァンクルタテヤマ,牡8,58.0,幸英明,1:27.7,1,21.7,4,424(-14),[西] 武田博
5,6,5,6,ミヤノオードリー,牡4,52.0,吉留孝司,1:27.9,1,231.2,6,454(+4),[地] 東真市
6,7,8,11,エフケーフィル,牡6,52.0,山下貴光,1:28.6,4,669.0,9,466(-8),[地] 浜田一夫
7,8,5,5,アルカライズ,牡7,52.0,清水裕一,1:28.6,クビ,669.0,9,502(-2),[地] 九日俊光
8,9,4,4,モエレダンスクイン,牝6,52.0,吉井友彦,1:29.1,2.1/2,683.6,11,448(-8),[地] 山中輝久
9,10,6,7,パートゥーアワーズ,牡8,52.0,権藤学,1:29.3,1,311.4,8,456(+4),[地] 土井道隆
10,11,6,8,ユーガットテースト,牡7,52.0,岡田祥嗣,1:29.8,2.1/2,786.1,12,460(+1),[地] 徳本慶一
11,12,7,10,ユニティ,牝5,52.0,林幻,1:31.7,大,268.8,7,471(-6),[地] 久保勇
