,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,15,トーセンアーチャー,牡2,55,四位洋文,1:25.8,,5.2,3,478(-6),[西] 大久保龍
1,2,4,8,ライフストリーム,牡2,55,武豊,1:26.0,1.1/2,3.1,1,484(-12),[西] 佐山優
2,3,3,5,ゴールデンシャイン,牡2,52,船曳文士,1:26.6,3.1/2,3.3,2,464(0),[西] 加用正
3,4,5,9,アローイレブン,牡2,55,太宰啓介,1:26.9,1.3/4,113.4,13,488(+20),[西] 松元茂樹
4,5,8,16,マンテンポイント,牡2,55,菊地昇吾,1:27.0,1/2,94.9,10,430(0),[西] 鹿戸明
5,6,4,7,トットンメ,牡2,55,岩田康誠,1:27.1,1/2,6.4,4,492(+4),[西] 西園正都
6,7,5,10,マイネルマニセス,牡2,55,秋山真一,1:27.5,2.1/2,51.1,8,476(+14),[西] 野元昭
7,8,1,2,チアズジョイ,牡2,55,小牧太,1:27.7,1.1/4,20.6,7,492(0),[西] 矢作芳人
8,9,2,3,ハギノエントラータ,牡2,55,ルメール,1:27.7,ハナ,105.0,12,442(0),[西] 鮫島一歩
9,10,3,6,セフティーハート,牡2,55,ペリエ,1:27.8,クビ,52.4,9,454(+2),[西] 崎山博樹
10,11,7,14,チャリティショウ,牡2,55,藤岡佑介,1:27.9,3/4,145.6,15,480(+8),[西] 福島勝
11,12,6,12,イセノオー,牡2,55,武幸四郎,1:28.0,3/4,101.8,11,468(-4),[西] 大橋勇樹
12,13,2,4,ケイアイグールマン,牡2,55,幸英明,1:28.6,3.1/2,15.1,6,488(+4),[西] 松元省一
13,14,6,11,スリジェ,牝2,54,池添謙一,1:29.9,8,143.3,14,430(-2),[西] 鶴留明雄
14,15,7,13,カイトウランマ,牝2,51,上野翔,1:30.3,2.1/2,353.1,16,450(+2),[西] 野村彰彦
15,16,1,1,マキシマムフォース,牡2,55,モンテリ,1:30.5,1.1/4,13.1,5,468(+6),[西] 石坂正
