,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,11,インフォーマー,牡3,56,酒井忍,1:36.9,,1.6,1,510(-4),[地] 深野塁
1,2,1,1,トーホウジェイド,牝3,54,伊藤裕人,1:38.6,8,34.4,8,413(-1),[地] 佐々木仁
2,3,5,5,ドリームミリオン,牡3,56,真島大輔,1:39.1,2.1/2,9.9,3,437(+8),[地] 内田勝義
3,4,7,10,コンカッセ,牡3,56,吉留孝司,1:39.4,1.1/2,166.7,10,435(+2),[地] 藪口一麻
4,5,2,2,ドトウ,牡3,56,達城龍次,1:39.7,1.1/2,36.4,9,485(-15),[地] 八木正喜
5,6,3,3,ディーエスソウル,牡3,56,郷間勇太,1:39.8,クビ,19.1,6,480(-2),[地] 高月賢一
6,7,7,9,ヴィクトリーキング,牡3,56,佐藤博紀,1:39.9,1/2,12.9,5,437(-2),[地] 田島寿一
7,8,4,4,リコーアイナハイナ,牝3,54,町田直希,1:40.3,2,30.8,7,430(+1),[地] 久保秀男
8,9,6,8,ラクサ,牝3,54,杉村一樹,1:40.8,2.1/2,213.8,11,406(-3),[地] 平山真希
9,10,6,7,モモヒメ,牝3,54,森泰斗,1:40.8,クビ,12.2,4,420(+3),[地] 加藤誠一
10,11,8,12,サッポロラン,牝3,54,須藤優,1:42.3,7,252.2,12,430(-2),[地] 川村守男
11,12,5,6,オンサイト,セ3,56,左海誠二,1:45.3,大,4.7,2,444(-6),[地] 小久保智
