,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,10,エーシンサニーデイ,牡4,55.5,山口竜一,1:41.2,,1.2,1.0,471(+2),[地] 伊藤強一
1,2,1,1,エーシンエヴァン,牡6,57.0,岡部誠,1:41.3,1/2,13.2,4.0,505(-13),[地] 伊藤強一
2,3,2,2,チェイリュイ,牡5,55.5,佐藤友則,1:42.0,3,4.9,2.0,440(-7),[地] 井上孝彦
3,4,7,7,ブライトパステル,牡7,55.0,安部幸夫,1:42.9,4,10.6,3.0,489(-3),[地] 藤田正治
4,5,8,9,モエレダンスクイン,牝6,53.0,今井貴大,1:43.0,1/2,126.2,8.0,464(-4),[地] 新山広道
5,6,5,5,ユウタージパング,牡7,55.0,持原大志,1:43.1,1/2,42.1,6.0,502(-10),[地] 安達良美
6,7,4,4,ナリタバクシン,牡8,56.0,浜口楠彦,1:43.3,1.1/2,19.8,5.0,511(+5),[地] 松原義夫
7,8,3,3,エイシンテンライ,牡7,56.0,大塚研司,1:44.1,4,631.0,9.0,470(+6),[地] 伊藤強一
8,9,7,8,アインカチヌキ,牡7,58.0,高木健,1:44.2,1/2,97.1,7.0,492(+1),[地] 伊藤強一
9,除,6,6,ドリームウィン,牡6,55.0,阪野学,,,---,,計不,[地] 成田明
