,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,5,スワーヴアラミス,牡7,56,松田大作,1:51.7,,15.7,7,492(+6),[西] 須貝尚介
1,2,6,11,オーヴェルニュ,牡6,57,団野大成,1:51.8,1/2,3.4,1,482(+4),[西] 西村真幸
2,3,7,13,ブルベアイリーデ,牡6,56,Ｍ．デム,1:52.0,1.1/4,6.2,3,498(+6),[西] 杉山晴紀
3,4,8,15,サンライズホープ,牡5,56,幸英明,1:52.0,アタマ,3.7,2,552(-2),[西] 羽月友彦
4,5,4,8,カデナ,牡8,56,和田竜二,1:52.2,1,52.0,12,494(+16),[西] 中竹和也
5,6,8,16,プリティーチャンス,牝5,54,柴山雄一,1:52.4,1.1/2,59.4,13,470(+2),[西] 野中賢二
6,7,5,10,ゲンパチルシファー,牡6,56,川島信二,1:52.6,1,48.2,11,528(-16),[西] 佐々木晶
7,8,5,9,ケンシンコウ,牡5,56,丸山元気,1:52.6,ハナ,41.5,10,504(+10),[東] 小西一男
8,9,2,4,デュードヴァン,牡5,56,松山弘平,1:52.6,クビ,11.5,5,478(-2),[西] 池添学
9,10,1,2,グレートタイム,牡7,56,岩田望来,1:52.7,3/4,11.8,6,486(+2),[西] 藤原英昭
10,11,3,6,ミヤジコクオウ,牡5,56,武豊,1:52.9,1,71.3,14,512(+4),[西] 川村禎彦
11,12,1,1,スマッシャー,牡4,55,坂井瑠星,1:53.0,クビ,18.4,8,484(+8),[西] 吉岡辰弥
12,13,2,3,アイオライト,牡5,56,菱田裕二,1:53.5,3.1/2,9.0,4,494(+4),[東] 武藤善則
13,14,4,7,ハヤヤッコ,牡6,56,池添謙一,1:53.8,1.3/4,30.6,9,498(+4),[東] 国枝栄
14,15,6,12,イッツクール,牡6,56,酒井学,1:54.9,7,239.2,15,484(-12),[西] 武英智
15,16,7,14,シャイニービーム,牡10,56,加藤祥太,1:56.6,10,362.9,16,478(+14),[西] 羽月友彦
