,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,5,エリシオバイオ,牡3,54,岩田康誠,1:30.6,,---,1,506(+12),[地] 山本和之
1,2,8,12,ワンダースピード,牡3,54,難波剛健,1:30.9,1.1/2,---,6,470(+16),[西] 湯浅三郎
2,3,5,6,コスモユリウス,牡3,54,田中学,1:31.1,1.1/4,---,7,460(-8),[地] 住吉朝男
3,4,8,11,タガノラブパワー,牡3,54,内田浩一,1:31.7,3.1/2,---,3,459(+7),[西] 宮徹
4,5,6,8,メイプルチャンプ,セ3,54,平原透雄,1:31.7,アタマ,---,9,459(-4),[地] 謝良文
5,6,6,7,クリノダイマオー,牡3,54,小牧太,1:31.9,3/4,---,5,494(-20),[西] 橋口弘次
6,7,7,9,ロウルオブサンダー,牡3,54,宮西晃宏,1:32.2,2,---,2,460(+11),[地] 荒山義則
7,8,1,1,セイザンヘネシー,セ3,54,渡辺薫彦,1:32.2,ハナ,---,4,432(-8),[西] 沖芳夫
8,9,7,10,マキオグレイス,牡3,54,松平幸秀,1:32.2,クビ,---,11,436(+12),[地] 山元紀男
9,10,2,2,イズミスミレ,牝3,53,大山真吾,1:32.5,1.3/4,---,12,435(+1),[地] 渡辺幸生
10,11,3,3,タグメイト,牡3,54,岩崎祐己,1:34.2,大,---,10,463(+5),[西] 中尾秀正
11,12,4,4,メイショウスズシロ,牝3,53,秋山真一,1:34.4,1,---,8,441(+13),[西] 安達昭夫
