,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,14,スペシャリスト,牡3,56,幸英明,1:26.0,,5.2,4,498(+2),[西] 崎山博樹
1,2,7,13,ブルーフランカー,牡3,56,川島信二,1:26.0,クビ,4.0,1,426(+2),[西] 安藤正敏
2,3,4,7,アストロフラッシュ,牡3,56,赤木高太,1:26.5,3,5.1,3,478(-4),[西] 友道康夫
3,4,8,15,ナムラベーリング,牡3,56,武豊,1:26.6,1/2,4.2,2,462(-10),[西] 五十嵐忠
4,5,4,8,ブライティアバード,牝3,54,佐藤哲三,1:27.1,3,21.8,7,434(-6),[東] 藤原辰雄
5,6,5,9,カルストンシックル,牡3,54,生野賢一,1:27.1,クビ,43.2,8,456(+2),[西] 服部利之
6,7,8,16,セイザンヘネシー,セ3,53,上野翔,1:27.2,クビ,63.1,10,440(-2),[西] 沖芳夫
7,8,5,10,バーリトゥード,牡3,56,角田晃一,1:27.5,1.3/4,80.2,12,456(0),[西] 鹿戸明
8,9,6,11,クラッシックベル,牡3,56,福永祐一,1:27.6,1/2,19.0,6,486(0),[西] 清水出美
9,10,1,2,キュウジョウ,牡3,56,柴原央明,1:27.6,ハナ,108.3,13,456(+6),[西] 田中章博
10,11,2,4,グレートホーラー,牡3,56,小牧太,1:27.8,1.1/4,5.8,5,458(+8),[西] 長浜博之
11,12,2,3,フサイチジェット,牝3,54,池添謙一,1:28.3,3,50.0,9,446(0),[西] 角居勝彦
12,13,6,12,フライングワールド,牝3,54,芹沢純一,1:28.8,3,283.0,16,406(0),[西] 鹿戸幸治
13,14,1,1,ブライティアアイ,牝3,54,渡辺薫彦,1:28.8,クビ,80.0,11,466(-10),[西] 須貝彦三
14,15,3,5,アピーリングキッド,セ3,56,上村洋行,1:29.7,5,128.7,14,448(+8),[西] 中竹和也
15,16,3,6,アイネスシャトー,牡3,56,小坂忠士,1:31.8,大,274.3,15,456(0),[西] 境直行
