,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,5,オースミサムソン,牡4,60,柴田未崎,3:21.8,,37.7,7,444(-6),[西] 南井克巳
1,2,8,14,スリーオペレーター,牡3,58,林満明,3:22.1,1.3/4,1.8,1,476(0),[西] 橋本寿正
2,3,6,10,ヘキレキ,セ5,60,今村康成,3:23.0,5,6.7,3,490(+2),[西] 沖芳夫
3,4,5,7,テイエムヒビキ,牡3,58,高井彰大,3:23.5,3,15.5,6,490(+6),[西] 新川恵
4,5,8,13,サクセスストーリー,牡3,58,沢昭典,3:23.7,1.1/2,85.2,12,494(+2),[東] 高市圭二
5,6,7,11,ピクシーストーン,牡3,58,植野貴也,3:24.3,3.1/2,65.9,9,492(0),[西] 武宏平
6,7,1,1,ディクタトル,牡5,60,菊地昇吾,3:24.7,2.1/2,10.0,4,536(+4),[西] 小原伊佐
7,8,3,4,スリークリプト,牡3,58,小林慎一,3:25.7,6,163.0,14,468(-10),[西] 目野哲也
8,9,3,3,セフティーマッハ,セ3,58,白坂聡,3:27.1,9,105.7,13,442(-4),[西] 須貝彦三
9,10,7,12,ウインエルドール,牝4,58,黒岩悠,3:29.2,大,74.0,10,444(+18),[西] 北出成人
10,11,2,2,シャドウスケイプ,牡7,60,高田潤,3:33.6,大,5.0,2,452(-4),[西] 森秀行
11,中,4,6,ターボフラッシュ,牡5,60,石山繁,,,13.4,5,486(+16),[西] 谷潔
12,中,5,8,シロキタスピード,牡3,58,南井大志,,,75.6,11,488(0),[西] 五十嵐忠
13,中,6,9,ユウゼニス,牡5,60,仲田雅興,,,43.2,8,464(+12),[西] 鮫島一歩
