,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,3,グランプリエンゼル,牝2,54,柴田善臣,1:10.6,,10.0,5,436(0),[西] 矢作芳人
1,2,8,15,アドバンスヘイロー,牡2,54,三浦皇成,1:11.0,2.1/2,12.5,6,446(+6),[東] 河野通文
2,3,6,11,テイエムオーロラ,牝2,54,藤田伸二,1:11.3,2,2.6,1,446(-2),[西] 五十嵐忠
3,4,7,14,メジロマリアン,牝2,54,横山典弘,1:11.6,1.3/4,3.9,2,478(+2),[東] 高木登
4,5,5,9,ドリームクラフト,牡2,55,安藤勝己,1:11.7,1/2,9.0,4,436(+4),[西] 佐々木晶
5,6,8,16,スペシャルクイン,牝2,54,柴原央明,1:11.9,1.1/4,8.1,3,450(0),[西] 目野哲也
6,7,4,8,カシノレオン,牡2,55,中舘英二,1:12.1,1.1/2,18.2,7,456(+12),[西] 須貝彦三
7,8,6,12,スマイルミッキー,牡2,55,藤岡佑介,1:12.1,クビ,30.0,9,468(-6),[西] 松永幹夫
8,9,2,4,ボーカリスト,牡2,55,松田大作,1:12.1,ハナ,66.4,10,468(-8),[西] 安達昭夫
9,10,3,5,フレアリングローズ,牝2,54,郷原洋司,1:12.3,1.1/4,18.6,8,468(+4),[東] 本郷一彦
10,11,7,13,ゴールドミント,牝2,53,田中博康,1:12.5,1.1/4,347.0,16,430(-4),[東] 高橋裕
11,12,3,6,ヤコモクリスタル,牝2,54,大野拓弥,1:12.6,1/2,123.2,14,430(+4),[東] 石毛善彦
12,13,1,2,モルフェスペシャル,牝2,54,宮崎光行,1:12.7,1/2,110.0,13,424(0),[東] 清水英克
13,14,5,10,ハートノジョーカー,牝2,54,津村明秀,1:13.1,2.1/2,84.9,12,410(-4),[東] 石栗龍彦
14,15,4,7,メイショウクライフ,牡2,55,長谷川浩,1:13.1,クビ,299.1,15,482(+6),[西] 梅内忍
15,16,1,1,キタサンオリュウ,牝2,54,菊沢隆徳,1:13.5,2.1/2,81.1,11,470(-10),[東] 中野渡清
