,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,14,アイランドオオジャ,牡5,54.0,中舘英二,1:50.8,,21.0,7,478(0),[東] 境征勝
1,2,6,11,ホーマンスピリット,牡6,56.0,田中勝春,1:51.0,1.1/4,32.1,8,466(-11),[西] 安田隆行
2,3,5,10,プリエミネンス,牝4,52.0,小野次郎,1:51.3,2,11.7,5,470(0),[東] 伊藤圭三
3,4,3,6,サンフォードシチー,牡6,58.0,村山明,1:51.4,クビ,3.5,2,468(-4),[西] 安達昭夫
4,5,4,8,ジョウノブラボー,牡5,55.0,吉田豊,1:51.6,1.1/4,15.4,6,498(+2),[東] 蛯名信広
5,6,8,15,ハギノハイグレイド,牡5,57.0,池添謙一,1:51.7,3/4,2.7,1,510(-2),[西] 松田国英
6,7,3,5,タヤスアンティーム,牡6,54.0,勝浦正樹,1:51.8,クビ,73.9,12,510(0),[西] 森秀行
7,8,5,9,ヒダカクラフティー,牡5,55.0,高橋亮,1:52.0,1,8.5,4,524(-2),[西] 橋口弘次
8,9,2,3,ユーワミラージュ,牡8,50.0,二本柳壮,1:52.1,3/4,181.4,15,502(-2),[東] 堀井雅広
9,10,4,7,ラッシュスルー,牡5,51.0,川原正一,1:52.4,2,115.5,14,468(-10),[地] 井上孝彦
10,11,8,16,キングオブジェイ,牡6,53.0,小林淳一,1:52.4,クビ,277.3,16,502(+10),[東] 高市圭二
11,12,7,13,スマートボーイ,牡6,56.5,伊藤直人,1:52.5,クビ,35.8,9,482(0),[東] 伊藤圭三
12,13,2,4,ミヨノショウリ,牡6,54.0,郷原洋司,1:52.5,クビ,77.7,13,490(+2),[東] 秋山雅一
13,14,1,2,ジーティーボス,牡4,52.0,吉永護,1:53.1,3.1/2,48.3,11,564(-2),[東] 吉永正人
14,15,6,12,ベラミロード,牝5,54.0,内田利雄,1:54.6,9,6.7,3,422(-6),[地] 室井康雄
15,16,1,1,タマモルビーキング,牡4,52.0,菊沢隆徳,1:56.7,大,36.8,10,484(-2),[西] 川村禎彦
