,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,ミノリコウジ,牡7,56,佐藤隆,1:39.9,,---,8,519(-4),[地] 遠藤茂
1,2,2,2,サンキョウチャイナ,牡4,54,戸崎圭太,1:40.0,1/2,---,3,472(-7),[地] 高岩孝敏
2,3,6,9,ホクトオーザ,牡4,56,今野忠成,1:40.0,クビ,---,6,448(-4),[地] 宮浦正行
3,4,5,7,シャドウスナイパー,牡7,54,内田博幸,1:40.4,2,---,2,471(0),[地] 庄子連兵
4,5,4,5,コウギョウタイム,牡7,56,坂井英光,1:40.6,3/4,---,11,488(0),[地] 松浦備
5,6,7,12,ドンバニヤン,牡5,56,的場文男,1:40.7,1/2,---,1,489(-3),[地] 岡部盛雄
6,7,8,14,フジノダミスター,牡7,56,納谷和玖,1:40.9,1,---,12,480(+7),[地] 荒居貴美
7,8,8,13,グローリアスイモン,牡6,56,張田京,1:41.0,3/4,---,4,475(+3),[地] 栗田裕光
8,9,7,11,ロッキーワンダー,牡6,54,石崎隆之,1:41.5,2.1/2,---,10,540(-2),[地] 高柳恒男
9,10,5,8,ハバナフォンテン,牡7,56,真島大輔,1:41.8,1.1/2,---,12,431(-3),[地] 杉山康史
10,11,6,10,コウエイソフィア,牝5,54,田中勝春,1:42.5,3,---,7,492(+6),[地] 高橋三郎
11,12,4,6,シーサーハーン,牡5,56,鈴木啓之,1:42.6,1/2,---,9,495(-1),[地] 松浦備
12,13,3,4,ノーモアウオー,牡5,56,早田秀治,1:42.6,クビ,---,5,477(+4),[地] 赤間清松
13,取,3,3,ワイエスアピール,牡5,54,山田信大,,,---,0,計不,[地] 大山二三
