,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,9,ロケットパンチ,牡5,57,四位洋文,1:47.7,,6.2,3,468(+2),[東] 的場均
1,2,8,15,アルマナック,牡5,57,武豊,1:47.9,1.1/4,2.8,2,496(-4),[東] 松山康久
2,3,6,10,レミニセンス,牝5,55,後藤浩輝,1:48.1,1.1/4,2.3,1,496(-2),[東] 高橋裕
3,4,7,13,セイウンリンクス,セ7,54,大野拓弥,1:48.4,2,63.9,11,458(-6),[東] 杉浦宏昭
4,5,4,7,フジローレル,セ6,57,内田博幸,1:48.7,1.3/4,24.9,7,444(0),[東] 中野栄治
5,6,3,4,ワードレスギフト,牡4,57,武幸四郎,1:48.8,1/2,162.0,12,506(+4),[東] 小桧山悟
6,7,3,5,テイクファイブ,牡5,57,小野次郎,1:48.8,クビ,22.4,6,466(0),[東] 加藤征弘
7,8,4,6,ピアチェヴォーレ,牝4,55,蛯名正義,1:49.2,2.1/2,14.9,4,430(-10),[東] 宗像義忠
8,9,2,3,メインマスト,牡4,57,吉田豊,1:49.2,クビ,59.8,9,514(-2),[東] 大久保洋
9,10,7,12,コパノコパーノ,牡4,57,藤田伸二,1:49.4,1,60.1,10,500(+4),[東] 鈴木伸尋
10,11,5,8,イナズマシーザー,牡5,56,松岡正海,1:49.5,1/2,16.8,5,514(+2),[東] 稗田研二
11,12,1,1,ミラクルリーフ,牡5,54,南田雅昭,1:49.7,1.1/4,304.1,14,446(-8),[東] 蛯名信広
12,13,8,14,ザッツヒーロー,牡4,57,勝浦正樹,1:50.0,2,193.4,13,482(0),[東] 鈴木勝美
13,14,6,11,ゴジョウゲン,牡4,57,佐藤哲三,1:52.8,大,334.1,15,450(-4),[東] 浅野洋一
14,15,2,2,スプリングサンドラ,牝6,55,松永幹夫,1:53.1,1.3/4,47.5,8,434(+6),[東] 柄崎孝
