,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,16,スーパーパワー,牡5,55,坂井英光,1:55.6,,2.7,2,536(-5),[地] 鷹見浩
1,2,5,10,タケノショウリュウ,牡5,55,山田信大,1:55.8,1,11.0,5,461(-1),[地] 辻野豊
2,3,2,3,パルジファル,牡7,55,戸崎圭太,1:56.0,1.1/4,2.6,1,495(-5),[地] 村上頼章
3,4,3,5,フェアウインド,牡4,55,水野貴史,1:56.1,3/4,9.2,4,522(+4),[地] 佐野謙二
4,5,7,14,ミハタマイオアシス,牡5,55,赤嶺亮,1:56.1,クビ,44.2,11,498(-4),[地] 赤嶺本浩
5,6,2,4,ウォーラシアン,牡6,55,佐藤裕太,1:56.2,クビ,130.2,15,454(+2),[地] 納谷和玖
6,7,1,2,プロディージュ,牡4,55,早見多加,1:56.6,2,35.4,8,520(+17),[地] 荒井隆
7,8,8,15,ロマ,牝4,53,柏木健宏,1:56.7,1/2,35.8,9,453(-4),[地] 阪本一栄
8,9,1,1,イーグルビスティー,牡6,55,吉井竜一,1:56.9,1.1/4,68.2,12,473(+5),[地] 香取和孝
9,10,5,9,セレブサンディ,牝6,53,繁田健一,1:57.3,2,27.9,7,504(0),[地] 太田進
10,11,6,11,ニイタカシマジロウ,牡5,55,和田譲治,1:57.4,1/2,41.7,10,472(-9),[地] 朝倉実
11,12,4,8,ケイアイサンダー,セ5,55,真島大輔,1:57.7,1.1/2,13.6,6,498(+3),[地] 久保田信
12,13,3,6,アコニットムーン,牡4,55,今野忠成,1:57.8,クビ,8.5,3,488(+7),[地] 井上弘之
13,14,7,13,マルターズグレード,牡7,55,町田直希,1:58.1,1.1/2,87.4,13,480(-3),[地] 栗田泰昌
14,15,6,12,バンブージーコ,牡8,55,秋元耕成,1:58.1,アタマ,133.5,16,528(-2),[地] 冨田藤男
15,16,4,7,キョウエイフェロー,牡6,55,佐藤博紀,1:59.1,5,98.5,14,495(-1),[地] 阪本一栄
