,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,6,ジュリオシーザー,牡4,55,河津裕昭,1:48.5,,---,13,483(-5),[地] 菅原秀雄
1,2,7,11,カネショウレパード,牡4,55,達城龍次,1:48.7,1,---,12,477(0),[地] 高岩隆
2,3,7,12,ダイワコンサート,牡4,55,佐藤祐樹,1:49.0,1.1/2,---,8,478(+2),[地] 矢作和人
3,4,5,7,アミアット,牡6,55,早田秀治,1:49.0,ハナ,---,10,515(+1),[地] 阪本一栄
4,5,3,3,マスターフェイク,牡5,55,坂井英光,1:49.2,1,---,6,456(-3),[地] 物井栄
5,6,5,8,コアレスハンター,牡4,54,宗形竹見,1:49.4,1,---,1,480(-7),[地] 高橋三郎
6,7,8,13,キンノスズ,牡4,55,鈴木啓之,1:49.5,クビ,---,3,440(-2),[地] 西川栄二
7,8,1,1,グローリーエクセル,牡3,55,的場直之,1:49.5,クビ,---,2,452(-2),[地] 長沼正義
8,9,2,2,ダイマジンオー,牡4,55,桑島孝春,1:49.7,1,---,4,457(-6),[地] 高岩孝敏
9,10,6,9,リズドール,牝5,53,沢佳宏,1:50.7,5,---,14,463(+2),[地] 阪本泰之
10,11,3,4,アンジェリーク,牝5,53,武智政明,1:50.8,1/2,---,11,435(+3),[地] 武智一夫
11,12,8,14,イシノアイランド,牝4,53,石崎隆之,1:50.8,ハナ,---,7,469(0),[地] 村上頼章
12,13,4,5,ダイヤモンドステラ,牝5,53,内田博幸,1:51.6,4,---,5,478(+4),[地] 阪本一栄
13,14,6,10,ファイナルガッド,牡6,55,野口正宏,1:51.8,3/4,---,9,437(+4),[地] 森始
