,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,9,ペイシャエス,牡3,55,菅原明良,2:15.1,,2.3,1,496(0),[東] 小西一男
1,2,6,8,ヴァンヤール,牡4,56,荻野極,2:15.1,ハナ,7.4,5,530(+6),[西] 庄野靖志
2,3,2,2,ラーゴム,牡4,56,鮫島克駿,2:15.7,3,5.8,4,529(+11),[西] 斉藤崇史
3,4,1,1,ケイアイパープル,牡6,56,藤岡康太,2:16.8,5,3.9,2,511(+7),[西] 村山明
4,5,8,12,クリンチャー,牡8,57,藤岡佑介,2:17.4,3,4.7,3,493(+5),[西] 宮本博
5,6,7,10,タニノタビト,牡3,55,岡部誠,2:17.8,2,149.3,7,514(-19),[地] 角田輝也
6,7,3,3,セイカメテオポリス,牡4,56,吉原寛人,2:17.9,1/2,34.5,6,543(+17),[地] 渡辺和雄
7,8,4,4,ナムラアラシ,牡9,56,加藤聡一,2:19.0,5,487.6,10,530(-7),[地] 今津博之
8,9,8,11,タカジョー,牡4,56,今井貴大,2:19.0,ハナ,254.0,9,458(-11),[地] 宇野木博
9,10,5,6,シンコーマーチャン,牡8,56,浅野皓大,2:19.5,2.1/2,651.9,11,509(-1),[地] 今津博之
10,11,5,5,ウインハイラント,牡8,56,丸山真一,2:20.1,3,663.3,12,467(-2),[地] 坂口義幸
11,12,6,7,アンタンスルフレ,セ4,56,丸野勝虎,2:20.2,1/2,173.4,8,461(+10),[地] 角田輝也
