,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,9,サウスヒューマー,牝3,53,田中博康,1:12.7,,9.7,6,460(0),[東] 高橋祥泰
1,2,7,12,シティボス,牡4,57,太宰啓介,1:12.7,ハナ,6.6,4,454(+4),[西] 吉岡八郎
2,3,8,15,ジョーブリス,牝3,53,田嶋翔,1:12.7,アタマ,15.4,8,472(+2),[西] 小島貞博
3,4,2,2,シルクドラグーン,牡4,57,武英智,1:12.9,3/4,13.9,7,468(0),[西] 山内研二
4,5,5,8,ケイエスショーキ,牡3,55,難波剛健,1:13.0,1/2,15.7,9,502(-8),[西] 高橋成忠
5,6,4,6,フリーダムエアー,牡3,55,松田大作,1:13.0,クビ,8.6,5,500(+14),[西] 昆貢
6,7,8,14,プラチナムペスカ,牡3,55,赤木高太,1:13.0,ハナ,5.8,2,484(+4),[西] 松永昌博
7,8,7,13,サニーケーティング,牡3,55,大野拓弥,1:13.2,1.1/4,17.1,10,472(-4),[東] 谷原義明
8,9,6,10,キョウエイタキオン,牝3,53,的場勇人,1:13.3,3/4,5.8,1,492(+14),[東] 的場均
9,10,4,7,メイカ,牝3,53,津村明秀,1:13.8,3,20.8,11,450(+4),[西] 松元省一
10,11,1,1,アナナス,牡4,57,木幡初広,1:13.9,1/2,6.6,3,464(+16),[東] 佐藤吉勝
11,12,3,5,セレスマン,牡3,55,丹内祐次,1:14.0,1/2,48.2,13,510(+12),[東] 和田正道
12,13,3,4,アグネスモリガン,牝3,53,田辺裕信,1:14.2,1,87.4,15,410(-4),[西] 長浜博之
13,14,6,11,グレースバニヤン,牝4,55,川島信二,1:14.2,クビ,50.8,14,456(0),[西] 池江泰郎
14,15,2,3,ターニングリーフ,牝3,53,梶晃啓,1:14.8,3.1/2,27.9,12,498(+2),[西] 矢作芳人
