,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,5,ハルサンサン,牝2,53,石崎駿,1:36.7,,2.1,1,436(-2),[地] 佐藤賢二
1,2,6,9,トーセンノーブル,牝2,53,左海誠二,1:37.0,1.1/2,6.6,4,475(-1),[地] 小久保智
2,3,7,10,ゴールドスガ,牡2,55,金子正彦,1:37.1,クビ,5.3,3,456(-1),[地] 秋山重美
3,4,7,11,ダルタニヤン,牡2,54,町田直希,1:37.1,クビ,3.9,2,460(0),[地] 秋山重美
4,5,8,13,オンブラマイフ,牡2,54,今野忠成,1:37.6,2.1/2,37.6,9,計不,[地] 久保秀男
5,6,2,2,ゴールドターフ,牝2,53,繁田健一,1:37.6,ハナ,78.3,12,468(+2),[地] 秋山重美
6,7,4,4,エンドスター,牡2,54,戸崎圭太,1:37.8,1,21.8,7,465(0),[地] 田島寿一
7,8,1,1,シーキングザラヴ,牡2,54,御神本訓,1:37.8,アタマ,16.9,5,455(-2),[地] 河津裕昭
8,9,5,7,ツルノボサツ,牝2,53,的場文男,1:37.9,1/2,32.5,8,430(+5),[地] 田島寿一
9,10,3,3,リックオンファイア,牡2,54,山崎誠士,1:38.2,1.1/2,20.7,6,441(+1),[地] 岩本洋
10,11,6,8,フォールライラ,牝2,53,Ａ．ムン,1:38.5,1.1/2,72.6,11,446(+10),[地] 池田孝
11,12,8,12,ヒカリエンド,牡2,54,酒井忍,1:39.0,2.1/2,229.2,13,460(-8),[地] 八木仁
12,13,5,6,ミンドゥルレキル,牡2,54,佐藤博紀,1:42.2,大,42.3,10,491(+11),[地] 山崎尋美
