,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,10,プリティゴールド,牝4,54,桑村真明,1:13.0,,6.0,4,464(-4),[西] 森秀行
1,2,5,5,マッシュアップ,牡5,56,斉藤正弘,1:14.3,6,3.9,2,440(-10),[東] 柴崎勇
2,3,4,4,ウルスラグナ,牡4,56,五十嵐冬,1:14.6,1.1/2,4.1,3,486(+18),[西] 安田隆行
3,4,7,9,ベルモントオメガ,牡6,56,小国博行,1:14.7,1/2,2.3,1,504(0),[地] 国信満
4,5,6,7,リネンピュア,牝4,54,服部茂史,1:14.7,クビ,43.3,8,440(+4),[東] 南田美知
5,6,6,6,アプローチアゲン,牡6,56,黛弘人,1:14.8,クビ,74.2,11,460(-10),[東] 中野栄治
6,7,8,11,フラワータイム,牝5,54,佐々木国,1:15.1,1.1/2,23.0,6,472(+6),[地] 谷口常信
7,8,1,1,プロウスト,牡4,56,秋田大助,1:16.0,4,69.2,10,484(+6),[地] 佐藤英明
8,9,3,3,コノハナ,牝4,54,小島太一,1:17.4,7,31.7,7,484(+6),[東] 中野栄治
9,10,2,2,ヤマトロード,牡6,56,山口竜一,1:17.9,2.1/2,44.2,9,486(+10),[地] 千葉津代
10,中,7,8,タカノダンサー,牝6,54,岩橋勇二,,,12.1,5,502(-2),[地] 高橋司
