,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,マイネルハルカゼ,牡6,56,永森大智,1:22.6,,1.1,1.0,496(-2),[地] 雑賀正光
1,2,4,4,ヒデノプラチナ,牡4,55,宮川実,1:23.8,6,11.2,3.0,451(+3),[地] 細川忠義
2,3,8,11,マスターウィッシュ,牡7,55,岡村卓弥,1:24.0,1,16.0,4.0,465(-2),[地] 雑賀正光
3,4,3,3,ペプチドキングモア,牡5,56,佐原秀泰,1:24.1,1/2,5.6,2.0,506(-4),[地] 細川忠義
4,5,5,6,バーンバーンバーン,牡8,56,中田貴士,1:24.2,3/4,73.4,7.0,492(+4),[地] 川野勇馬
5,6,6,7,ワールドウェーブ,牝4,54,西森将司,1:24.3,クビ,139.0,9.0,409(+1),[地] 細川忠義
6,7,7,9,ロヴィーサ,牝6,52,別府真衣,1:24.5,1,72.9,6.0,468(+5),[地] 宮路洋一
7,8,6,8,バーチャルトラック,牡8,56,西川敏弘,1:24.7,3/4,79.6,8.0,454(-2),[地] 雑賀秀介
8,9,8,12,ナムラオウテ,牡4,55,吉本隆記,1:25.4,3,40.4,5.0,456(-3),[地] 田中譲二
9,10,5,5,ウェイアヘッド,牡9,55,石本純也,1:26.6,6,200.6,10.0,509(+4),[地] 田中伸一
10,11,7,10,バンブーバッジョ,牡6,55,上田将司,1:27.4,4,260.8,11.0,563(+3),[地] 田中譲二
11,取,2,2,ビビビ,牝4,50,塚本雄大,,,---,,計不,[地] 雑賀正光
