,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,5,ネロ,牡4,57,内田博幸,0:54.5,,1.6,1,464(+8),[西] 森秀行
1,2,8,9,プリンセスムーン,牝5,55,津村明秀,0:54.8,1.3/4,4.9,2,496(-2),[西] 安田隆行
2,3,7,8,フクノドリーム,牝4,55,吉田豊,0:54.8,クビ,6.2,3,482(0),[東] 杉浦宏昭
3,4,8,10,シャトルアップ,セ7,57,田辺裕信,0:54.8,クビ,53.0,9,498(-8),[東] 黒岩陽一
4,5,1,1,ブライトチェリー,牝5,55,田中勝春,0:55.1,1.3/4,32.9,8,472(+2),[東] 菊川正達
5,6,4,4,ラヴァーズポイント,牝5,55,石橋脩,0:55.4,1.3/4,31.7,6,490(-6),[西] 高橋康之
6,7,6,6,ファンファーレ,牝4,55,江田照男,0:55.5,クビ,32.4,7,486(+2),[東] 武市康男
7,8,7,7,アンブリカル,牝3,52,吉田隼人,0:56.5,6,14.6,5,436(+2),[東] 清水英克
8,9,3,3,ジョリーアップ,牝3,52,丸山元気,0:58.3,大,11.2,4,478(+2),[東] 斎藤誠
9,10,2,2,サトノヒーロー,牡6,57,杉原誠人,0:59.7,9,142.1,10,530(0),[東] 藤沢和雄
