,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,5,ゴッドスピード,牡7,59,山本裕次,1:58.3,,---,3,511(-9),[地] 田村光則
1,2,7,7,アイアムアブラザー,牡6,54,草地保隆,1:58.7,2.1/2,---,7,545(0),[地] 遠藤陸夫
2,3,4,4,トニージェント,牡4,54,村上忍,1:58.8,クビ,---,2,480(-12),[地] 村上実
3,4,8,10,ベットモアマネー,牡7,54,南郷家全,1:59.6,5,---,4,495(+1),[地] 福田秀夫
4,5,6,6,ビッグコマンド,牡6,54,菅原勲,2:00.0,2.1/2,---,1,488(-6),[地] 佐藤正信
5,6,8,9,パーソナリティワン,牡7,55,畠山信一,2:00.7,4,---,6,479(+17),[地] 新田守
6,7,2,2,マイネルサクセス,牡5,54,渡辺正彦,2:00.8,クビ,---,9,493(+4),[地] 佐々木修
7,8,7,8,キタノタイトル,牡6,54,村松学,2:01.1,1.3/4,---,8,483(-9),[地] 伊藤和
8,9,3,3,インターハント,セ8,54,佐々木忍,2:01.1,クビ,---,5,498(-4),[地] 桜田勝男
9,10,1,1,トウホクシャダイ,牡7,54,西康志,2:01.5,2.1/2,---,10,480(+6),[地] 佐々木由
