,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,コアレスタイム,牡3,55,徳吉孝士,1:12.3,,1.7,1,434(-6),[東] 内藤一雄
1,2,5,5,カシマムソウ,牡4,57,二本柳壮,1:12.5,1.1/2,9.6,3,482(-6),[東] 飯塚好次
2,3,8,11,ウイナーズチケット,牡4,57,橋本美純,1:12.6,クビ,13.8,5,500(-10),[西] 橋本寿正
3,4,6,7,チアズシャウト,牡4,57,北村宏司,1:12.7,1/2,3.6,2,526(+2),[東] 萩原清
4,5,2,2,チェリーカガヤキ,牡3,55,柴田大知,1:12.9,1.1/4,12.1,4,556(+2),[東] 嶋田功
5,6,7,9,ビッグランボー,牡4,57,宝来城多,1:13.0,クビ,14.7,6,478(+2),[西] 中尾正
6,7,1,1,ヤマニンインプレス,牡5,56,千田輝彦,1:13.2,1.1/2,149.1,9,460(0),[西] 浅見秀一
7,8,7,8,プリンセスオーロラ,牝4,55,高山太郎,1:13.3,1/2,58.9,7,444(-6),[東] 佐藤全弘
8,9,8,10,シルヴァアフリート,牡4,57,松田大作,1:13.9,3.1/2,98.4,8,486(-4),[西] 武田博
9,10,4,4,リリカルモメント,牝4,55,金折知則,1:14.5,3.1/2,312.7,11,480(+2),[西] 福永甲
10,11,6,6,マサクレバー,牡4,57,小林慎一,1:15.0,3,295.8,10,482(0),[西] 増本豊
