,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,バブルガムローマン,牡3,55,川原正一,1:29.4,,6.9,4,494(-2),[西] 目野哲也
1,2,8,11,オキナワノドリーム,牡3,55,田中学,1:29.5,3/4,2.2,1,500(+3),[地] 森沢友貴
2,3,3,3,マチカネオイカゼ,牝3,54,浜中俊,1:29.9,2.1/2,5.2,3,496(-4),[西] 飯田雄三
3,4,2,2,マスベルマン,牡3,55,北野真弘,1:30.4,3,11.3,5,469(+5),[西] 清水出美
4,5,1,1,トゥルモンドジョア,牡3,55,松浦聡志,1:31.6,7,42.4,8,513(+7),[地] 長倉功
5,6,8,10,ジュン,牝3,54,大山真吾,1:31.8,1.1/4,42.4,8,424(-8),[地] 斉藤裕
6,7,6,7,グラマラスシチー,牝3,54,岩田康誠,1:32.0,1,3.1,2,473(-17),[西] 五十嵐忠
7,8,7,9,クールブルー,牝3,54,三野孝徳,1:32.2,1.1/4,73.1,10,443(-3),[地] 黒田隆男
8,9,6,6,ドニアザード,牝3,54,板野央,1:32.5,1.3/4,141.2,11,454(-14),[地] 岡田利一
9,10,7,8,ミサトタッチ,牝3,54,坂本和也,1:32.6,1/2,35.3,7,434(-3),[地] 坂井光政
10,11,5,5,マイネルアルカナム,牡3,55,赤木高太,1:34.8,大,23.3,6,475(-1),[西] 飯田雄三
