,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,2,アポロイレヴン,牡4,55,生野賢一,1:53.4,,2.7,1,446(-2),[西] 音無秀孝
1,2,5,10,ホーマンラフィット,牡3,54,赤木高太,1:53.4,ハナ,14.2,7,462(0),[西] 松元茂樹
2,3,7,14,パリスゼンショウ,牡4,57,和田竜二,1:53.9,3,133.3,13,476(+4),[西] 川村禎彦
3,4,6,12,リスティアプロトス,牡4,57,横山典弘,1:54.1,1.1/2,20.6,9,488(-8),[東] 鈴木伸尋
4,5,2,4,マッスルダンサー,牡3,54,熊沢重文,1:54.2,クビ,11.8,6,484(-2),[西] 古川平
5,6,8,15,ローズカクテル,牝5,55,福永祐一,1:54.3,1/2,39.1,12,454(0),[西] 角居勝彦
6,7,4,8,ウイニングウインド,牡4,57,佐藤哲三,1:54.3,クビ,212.3,14,468(-2),[東] 阿部新生
7,8,7,13,スパロウホーク,牡3,54,デザーモ,1:54.5,1.1/4,7.9,3,514(+8),[西] 池江泰郎
8,9,2,3,グレイトアロー,セ5,57,河北通,1:54.6,クビ,5.1,2,508(0),[西] 小野幸治
9,10,3,5,メイショウエイシ,牡4,57,飯田祐史,1:54.7,1/2,14.8,8,512(+4),[西] 飯田明弘
10,11,8,16,サダムサンジロウ,牡3,54,小牧太,1:54.8,3/4,11.0,5,438(+12),[西] 鮫島一歩
11,12,3,6,クラシックブレード,牡5,57,松永幹夫,1:54.8,アタマ,10.6,4,466(0),[西] 山本正司
12,13,5,9,ランドブラザー,牡4,57,橋本美純,1:55.7,5,36.4,11,506(-6),[西] 福島勝
13,14,1,1,ユメコマチ,牝4,55,太宰啓介,1:56.6,5,271.4,15,396(+2),[西] 太宰義人
14,15,4,7,マルタカアッパレ,牡4,54,鮫島良太,1:56.8,1.1/4,315.3,16,466(+6),[西] 武宏平
15,16,6,11,キクノエンブレム,牡4,57,幸英明,1:57.2,2.1/2,33.7,10,464(-17),[西] 藤岡範士
