,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,9,リーチアディール,牡4,57,増田充宏,2:11.9,,2.7,2,539(+3),[地] 加藤誠一
1,2,7,8,マイブレイブ,牡3,55,澤田龍哉,2:13.3,7,9.6,5,497(+1),[地] 川島正一
2,3,6,6,フォルベルール,牡4,55,町田直希,2:13.5,1,40.7,8,540(+2),[地] 久保秀男
3,4,8,10,グッドヘルスバイオ,牡6,55,岡村健司,2:13.5,ハナ,133.6,10,485(+1),[地] 新井清重
4,5,2,2,フレイムウィングス,セ5,55,本田正重,2:13.6,クビ,7.4,3,484(+8),[地] 高月賢一
5,6,4,4,キタサンヴィクター,牡7,57,和田譲治,2:13.9,1.1/2,12.5,6,510(+4),[地] 稲益貴弘
6,7,5,5,ダルヴァザ,セ6,55,本橋孝太,2:14.2,1.1/2,8.7,4,526(-4),[地] 内田勝義
7,8,1,1,サクセッサー,牡6,57,石崎駿,2:15.9,8,24.2,7,494(+5),[地] 矢野義幸
8,9,3,3,デッドアヘッド,セ6,55,山崎誠士,2:16.3,2,2.6,1,465(+11),[地] 山崎尋美
9,10,7,7,ジュウワンマックス,牡6,53,新原周馬,2:17.3,5,117.4,9,451(+4),[地] 平田正一
