,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,13,ワールドフェイマス,牡5,56,岡部幸雄,1:37.4,,4.3,2,464(+2),[東] 鈴木伸尋
1,2,8,15,ディアブロナカヤマ,牡5,56,ペリエ,1:37.8,2.1/2,6.9,3,494(-12),[東] 小西一男
2,3,3,6,タイトスクイーズ,牡6,57,吉田豊,1:38.2,2.1/2,1.8,1,496(0),[東] 清水美波
3,4,6,12,ノボトゥルー,牡5,56,村田一誠,1:38.3,3/4,10.2,4,450(-6),[東] 萩原清
4,5,7,14,アイランドオオジャ,牡5,56,江田照男,1:38.3,アタマ,58.4,9,482(-4),[東] 境征勝
5,6,2,4,ダイワジアン,牡5,56,菊沢隆徳,1:38.3,ハナ,40.1,8,490(0),[東] 上原博之
6,7,6,11,エプソムマックス,牡5,56,ムルタ,1:38.4,クビ,135.3,13,436(0),[東] 土田稔
7,8,5,9,トラックブレーヴ,牡8,56,鹿戸雄一,1:38.5,1/2,38.5,7,526(0),[東] 久恒久夫
8,9,4,8,ニコラスベル,牡7,56,田中剛,1:38.5,アタマ,471.0,16,534(+4),[東] 柄崎孝
9,10,2,3,ビルトシェーン,牝6,55,柴田善臣,1:38.6,3/4,13.6,5,462(-6),[東] 増沢末夫
10,11,4,7,クリールスペシアル,牡8,56,橋本広喜,1:38.7,クビ,121.2,11,466(-2),[東] 石栗龍雄
11,12,5,10,ホシノカミコウチ,牝5,54,郷原洋司,1:38.8,1/2,100.1,10,502(-2),[東] 古賀史生
12,13,3,5,カゲショウシンザン,牡8,56,的場均,1:38.8,アタマ,128.1,12,542(+16),[東] 森安弘昭
13,14,1,1,ロードアクション,牡6,57,後藤浩輝,1:38.9,1/2,29.5,6,436(-2),[東] 伊藤正徳
14,15,1,2,トウショウクール,牡6,57,田面木博,1:39.0,クビ,158.9,15,480(+6),[東] 柴田政人
15,16,8,16,ヒシトレジャー,牝6,55,田中勝春,1:39.2,1.1/4,146.0,14,520(0),[東] 国枝栄
