,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,6,サトノロマネ,セ8,56,永森大智,1:24.3,,1.6,1,470(-2),[地] 雑賀正光
1,2,6,8,ストロングライデン,牝9,53,別府真衣,1:24.9,3,10.1,3,479(-8),[地] 田中守
2,3,4,4,トウケイオリオン,牝5,54,石本純也,1:25.3,2,25.1,5,450(-4),[地] 田中伸一
3,4,8,12,ミハタマイラヴ,セ10,56,赤岡修次,1:25.7,2,2.4,2,476(-1),[地] 川野勇馬
4,5,3,3,サージプロミネンス,牝8,52,山頭信義,1:25.9,1,111.9,9,467(-5),[地] 宗石大
5,6,7,9,サンデーライセンス,牡4,56,嬉勝則,1:26.1,3/4,77.3,8,482(+10),[地] 那俄性哲
6,7,1,1,ジュライザセヴンス,牡6,56,西山裕貴,1:26.6,2.1/2,47.1,7,469(+3),[地] 松木啓助
7,8,2,2,サクラパルフェール,牡6,56,岡村卓弥,1:26.6,アタマ,24.2,4,519(-3),[地] 雑賀秀介
8,9,5,5,ドナアンカー,牝5,54,中西達也,1:27.0,2,33.5,6,487(0),[地] 雑賀正光
9,10,7,10,ムーンライトリリー,牝6,54,上田将司,1:27.2,1,231.8,11,424(-1),[地] 平和人
10,11,8,11,ロッキーダイヤ,牡8,56,佐原秀泰,1:27.4,3/4,314.0,12,480(-3),[地] 胡本友晴
11,12,6,7,ワイルドビート,牡6,56,南郷家全,1:28.0,3,173.8,10,512(+2),[地] 雑賀秀介
