,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,11,ラインブラッド,牡3,56,福永祐一,1:21.6,,21.2,5,490(+2),[西] 領家政蔵
1,2,6,7,タイガーストーン,牡3,57,和田竜二,1:21.7,3/4,9.8,4,488(+2),[西] 坂口正則
2,3,7,10,エイシンタイガー,牡3,56,武豊,1:21.7,アタマ,6.0,2,482(+2),[西] 西園正都
3,4,6,8,バンガロール,牡3,56,佐藤哲三,1:21.9,1.1/4,1.7,1,480(-12),[西] 佐々木晶
4,5,2,2,セイクリムズン,牡3,56,幸英明,1:21.9,アタマ,22.8,6,500(+2),[西] 服部利之
5,6,4,4,ワールドコンパス,牡3,56,浜中俊,1:21.9,アタマ,38.7,9,472(0),[東] 手塚貴久
6,7,8,12,セブンシークィーン,牝3,54,池添謙一,1:22.4,3,64.2,11,478(+4),[西] 南井克巳
7,8,7,9,メイショウアツヒメ,牝3,54,川田将雅,1:22.5,3/4,23.8,7,500(+6),[西] 河内洋
8,9,5,5,アラマサローズ,牝3,54,北村友一,1:22.6,1/2,60.9,10,418(0),[東] 高橋裕
9,10,1,1,カヴァリエ,牡3,56,岩田康誠,1:22.7,1/2,7.0,3,490(+4),[西] 池江泰郎
10,11,5,6,ゼットサンサン,牡3,56,小牧太,1:22.8,1/2,26.7,8,498(+4),[西] 山内研二
11,12,3,3,カシノチェスト,牝3,54,野元昭嘉,1:23.8,6,286.5,12,456(-8),[東] 天間昭一
