,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,6,マイネルアーリー,牡5,57,藤田凌,1:55.5,,4.3,2,539(+1),[地] 鷹見浩
1,2,2,2,ショウブニデル,牡6,57,繁田健一,1:55.8,1.3/4,27.7,7,505(-3),[地] 庄子昭彦
2,3,3,3,ニーマルティアラ,牝4,55,森泰斗,1:55.9,3/4,3.5,1,433(-7),[地] 月岡健二
3,4,8,11,ウインアーカイヴス,牡6,57,御神本訓,1:56.1,1.1/4,5.3,4,504(+7),[地] 辻野豊
4,5,1,1,エンドウォーニング,牡5,55,加藤和博,1:56.3,3/4,53.5,9,496(-2),[地] 櫻木英喜
5,6,4,4,ブラボーエイト,牡5,55,的場文男,1:56.5,1,35.1,8,479(-2),[地] 堀江仁
6,7,8,12,ホワイトヘッド,牡4,57,本橋孝太,1:56.6,1/2,5.7,5,547(+6),[地] 川島正一
7,8,5,5,ワンフォーオール,セ6,57,笹川翼,1:56.8,3/4,4.5,3,492(0),[地] 上杉昌宏
8,9,7,10,エニークラップス,牡6,57,本田正重,1:56.9,3/4,19.8,6,475(0),[地] 出川克己
9,10,6,8,シゲノブ,牡5,55,和田譲治,1:57.0,クビ,59.6,10,514(+2),[地] 宗形竹見
10,11,7,9,コハクノユメ,牡5,55,張田昂,1:57.5,2.1/2,133.6,11,540(+2),[地] 辻野豊
11,12,6,7,ガヤルド,牡9,57,岡村健司,1:57.6,3/4,176.9,12,460(-3),[地] 林隆之
