,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,9,キタノオクトパス,牡5,55.5,張田昂,1:53.7,,13.6,6,573(+19),[地] 張田京
1,2,8,11,ブリッグオドーン,牡5,53.5,本田正重,1:53.8,クビ,4.7,3,495(+10),[地] 渡辺和雄
2,3,5,5,コパノジャッキー,牡7,57.5,町田直希,1:55.1,6,13.7,7,495(+10),[地] 荒山勝徳
3,4,2,2,リッカルド,セ11,57.5,矢野貴之,1:55.9,4,2.7,1,518(+5),[地] 佐藤裕太
4,5,8,10,ラインカリーナ,牝6,55.5,和田譲治,1:56.0,クビ,29.2,8,484(+2),[地] 小澤宏次
5,6,7,8,マカベウス,牡4,55.5,森泰斗,1:56.1,3/4,4.3,2,521(+14),[地] 米谷康秀
6,7,6,7,ヒラボクラターシュ,牡7,57.5,岡村健司,1:56.2,クビ,214.1,10,526(+4),[地] 岡林光浩
7,8,1,1,ベンテンコゾウ,牡8,57.5,御神本訓,1:56.4,1,7.9,4,516(+6),[地] 川島正一
8,9,6,6,キャッスルクラウン,牡8,55.5,仲野光馬,1:56.5,1/2,421.6,11,472(+4),[地] 渋谷信博
9,10,4,4,キングガンズラング,牡8,57.5,藤本現暉,1:56.7,1,40.6,9,533(+1),[地] 矢野義幸
10,11,3,3,エメリミット,牡5,57.5,山口達弥,1:56.9,3/4,9.9,5,493(-5),[地] 林正人
