,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,シゲルゴッドハンド,牡3,56,松永幹夫,2:01.5,,7.4,4,478(-8),[西] 坪憲章
1,2,4,4,ファストタテヤマ,牡3,56,安田康彦,2:01.6,クビ,15.9,6,452(-2),[西] 安田伊佐
2,3,7,8,アドマイヤドン,牡3,56,藤田伸二,2:01.6,クビ,1.8,1,462(+2),[西] 松田博資
3,4,6,6,コスモディグニティ,牡3,56,佐藤哲三,2:01.8,1.1/2,6.8,3,468(+6),[西] 中村均
4,5,8,10,サントニービン,牡3,56,幸英明,2:01.9,クビ,58.8,8,456(-2),[西] 高橋成忠
5,6,3,3,チトセサクセス,牡3,56,川原正一,2:02.4,3,74.2,10,474(+6),[西] 古川平
6,7,6,7,ノーリーズン,牡3,56,福永祐一,2:02.4,ハナ,5.3,2,470(0),[西] 池江泰郎
7,8,7,9,タケハナオペラ,牡3,56,石橋守,2:02.7,2,40.7,7,446(0),[西] 松永善晴
8,9,1,1,メイショウスイセイ,牡3,56,高橋亮,2:02.9,1,65.5,9,444(+2),[西] 飯田明弘
9,10,5,5,リゼルヴァ,牡3,56,四位洋文,2:03.0,1/2,13.8,5,446(-10),[東] 二ノ宮敬
10,11,8,11,メジロアービン,牡3,56,村山明,2:03.0,ハナ,93.5,11,466(-10),[西] 大久保正
