,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,5,ニシノファイター,牡7,57,中西達也,1:28.0,,4.8,3.0,522(+5),[地] 炭田健二
1,2,5,6,ペイシャクィーン,牝4,54,上田将司,1:28.0,クビ,15.9,5.0,448(+10),[地] 目迫大輔
2,3,4,4,チョウサンペガサス,セ10,56,嬉勝則,1:28.9,4,65.7,9.0,517(0),[地] 那俄性哲
3,4,2,2,ペプチドキングモア,牡5,56,佐原秀泰,1:29.0,1/2,58.9,8.0,508(-7),[地] 細川忠義
4,5,6,7,ミッキーヘネシー,牡7,56,西川敏弘,1:29.5,2.1/2,30.4,7.0,477(0),[地] 別府真司
5,5,8,11,ブラックバカラ,牝5,54,宮川実,1:29.5,同着,3.5,2.0,453(+7),[地] 雑賀正光
6,7,6,8,メイショウツチヤマ,牡9,56,赤岡修次,1:29.5,クビ,2.1,1.0,497(-2),[地] 松木啓助
7,8,8,12,マイネルマルシェ,牡9,55,林謙佑,1:29.8,1.1/2,27.0,6.0,465(+7),[地] 田中守
8,9,3,3,ヤマノレオ,セ6,55,別府真衣,1:30.1,1.1/2,122.0,10.0,499(-2),[地] 工藤真司
9,10,7,10,サクセスコード,牡5,56,岡村卓弥,1:30.2,1/2,8.2,4.0,535(+8),[地] 雑賀正光
10,11,7,9,オトコノヒマツリ,牡4,53,塚本雄大,1:30.3,1/2,160.8,11.0,477(0),[地] 雑賀正光
11,取,1,1,エプソムアーロン,牡12,57,永森大智,,,---,,計不,[地] 雑賀正光
