,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,キングカイザー,牡4,55,小林俊彦,2:04.9,,---,1,492(+1),[地] 佐々木修
1,2,6,6,ニチジュウハヤヒデ,牡5,55,渡辺正彦,2:05.2,1.1/2,---,7,491(-10),[地] 佐藤浩一
2,3,1,1,ドラゴンスピリッツ,牡5,55,阿部英俊,2:05.3,1/2,---,6,499(+5),[地] 千葉博
3,4,7,8,ティエッチマインド,牡6,55,沢田盛夫,2:05.3,クビ,---,4,491(-3),[地] 佐藤晴記
4,5,5,5,フジヤマライデン,牡6,55,畠山信一,2:05.4,クビ,---,3,465(-2),[地] 平沢芳三
5,6,3,3,アタゴルンバ,牡5,55,千葉淳志,2:05.4,クビ,---,8,469(-4),[地] 田村光則
6,7,8,9,マルショウリョウマ,牡5,55,村上忍,2:05.5,クビ,---,5,441(-3),[地] 村上実
7,8,2,2,マリンツナー,牡5,55,西康志,2:05.6,クビ,---,9,450(+1),[地] 高橋真久
8,9,8,10,ニホンピロジョニー,牡5,53,山口俊,2:06.4,5,---,10,523(-7),[地] 桜田浩三
9,10,7,7,グレイトセンター,牡5,55,草地保隆,2:06.9,3,---,2,425(-6),[地] 只野広明
