,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,8,スウィートイレブン,牝5,54,松戸政也,1:38.4,,5.9,2,449(0),[地] 田嶋弘幸
1,2,3,3,キャメポート,牝5,54,田知弘久,1:38.5,1/2,12.8,6,392(-10),[地] 加藤和義
2,3,2,2,トゥーゲント,牝5,54,中島龍也,1:38.7,1,12.9,7,445(+2),[地] 高橋俊之
3,4,5,5,マイネルリボーン,牡12,56,池田敦,1:39.1,2,2.0,1,470(-3),[地] 高橋俊之
4,5,4,4,エイシンバビロン,牝5,54,藤田弘治,1:39.3,1,9.7,4,483(0),[地] 高橋俊之
5,6,8,10,ダニューブ,牝5,54,服部大地,1:39.4,クビ,6.8,3,475(+4),[地] 加藤和宏
6,7,1,1,ナムラマカルー,牡4,56,米倉知,1:39.6,1,28.1,9,477(+2),[地] 松野勝己
7,8,8,9,ハクサングロウ,牝8,54,堀場裕充,1:39.6,クビ,20.4,8,472(+3),[地] 加藤和義
8,9,6,6,ロジシップ,牡5,56,柴田勇真,1:40.5,4,11.0,5,436(-5),[地] 野田幸雄
9,10,7,7,アイアス,セ6,56,葛山晃平,1:40.7,1,66.3,10,517(+1),[地] 菅原欣也
