,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,7,ナムラタイタン,牡4,56,熊沢重文,1:22.8,,2.0,1,508(-8),[西] 大橋勇樹
1,2,8,15,ワンダーポデリオ,牡6,57,福永祐一,1:23.4,3.1/2,14.8,6,482(0),[西] 藤岡範士
2,3,3,5,セイクリムズン,牡4,56,岩田康誠,1:23.4,クビ,5.5,2,506(0),[西] 服部利之
3,4,5,9,ナムラハンター,牡5,55,藤岡佑介,1:23.6,1,15.6,7,488(-2),[西] 松永昌博
4,5,7,13,ビクトリーテツニー,牡6,58,小牧太,1:23.7,3/4,12.2,5,500(+4),[西] 森秀行
5,6,2,3,セレスハント,牡5,56,四位洋文,1:23.9,1.1/4,19.9,8,484(0),[西] 松永幹夫
6,7,2,4,セイカアレグロ,牡5,56,浜中俊,1:23.9,クビ,44.2,9,504(-4),[東] 稲葉隆一
7,8,6,12,タガノエクリプス,牡7,56,池添謙一,1:24.0,クビ,82.9,12,516(+4),[西] 川村禎彦
8,9,4,8,アンダーカウンター,牡5,55,安藤勝己,1:24.0,クビ,7.5,3,508(-4),[西] 中竹和也
9,10,6,11,アートオブウォー,牡6,56,幸英明,1:24.1,3/4,48.0,10,492(-4),[西] 小原伊佐
10,11,5,10,アンクルリーサム,牡9,57,渡辺薫彦,1:24.5,2.1/2,61.6,11,524(-6),[西] 田島良保
11,12,8,16,タイガーストーン,牡4,55,北村友一,1:24.7,3/4,121.7,14,496(-14),[西] 坂口正則
12,13,3,6,レオエンペラー,牡6,55,大野拓弥,1:25.1,2.1/2,230.4,15,488(-6),[東] 矢野英一
13,14,1,1,マイネルスケルツィ,牡7,57,和田竜二,1:25.8,4,12.0,4,516(-10),[東] 稲葉隆一
14,15,7,14,セレスクラブ,牡8,56,川田将雅,1:26.7,5,432.7,16,498(+22),[西] 鮫島一歩
15,16,1,2,ダブルウェッジ,牡4,56,酒井学,1:27.9,7,103.9,13,540(+12),[西] 田所秀孝
