,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,ホッコーアムール,牝3,54,山本政聡,1:38.8,,2.2,1,448(-8),[地] 桜田浩三
1,2,7,7,ワタリラッシュ,牝3,54,村上忍,1:39.5,4,4.8,3,441(-13),[地] 三野宮通
2,3,1,1,カネトシデンファレ,牝4,54,坂口裕一,1:39.8,2,7.7,5,451(+8),[地] 村上昌幸
3,4,6,6,マイネルピエノ,牡4,56,菅原俊吏,1:40.2,2.1/2,28.9,6,470(+2),[地] 石川栄
4,5,8,10,ルミナスヘイロー,牡7,56,阿部英俊,1:40.6,2.1/2,39.8,8,487(+3),[地] 新田守
5,6,4,4,ソングライダー,牡4,56,山本聡哉,1:40.6,アタマ,3.4,2,442(-10),[地] 板垣吉則
6,7,8,9,コロニアルペガサス,牝6,54,高橋悠里,1:40.8,1.1/4,7.5,4,465(0),[地] 佐藤祐司
7,8,5,5,カーステンボッシュ,セ4,56,菅原辰徳,1:41.3,3,28.9,6,448(+3),[地] 瀬戸幸一
8,9,7,8,リバーロックスター,牡3,56,高松亮,1:41.7,2.1/2,115.6,9,486(-4),[地] 佐藤雅彦
9,10,3,3,ビュレットライナー,牡11,56,斉藤雄一,1:44.5,大,115.6,9,472(+2),[地] 佐藤雅彦
