,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,アスターバジル,牡3,54,今野忠成,1:34.0,,5.5,4,474(+2),[地] 池田孝
1,2,4,4,セイントハニー,牝3,53,金子正彦,1:35.2,6,3.7,3,430(-1),[地] 福島幸三
2,3,6,7,スーパードリブル,牝3,53,内田博幸,1:35.4,1,3.5,2,422(-3),[地] 高月由次
3,4,6,6,キョウエイイーグル,牝3,53,増田充宏,1:35.8,2,32.8,7,423(+3),[地] 長谷川三
4,5,7,8,トッププロスペクト,牡3,54,佐藤祐樹,1:35.8,ハナ,59.1,10,482(-11),[地] 土屋千賀
5,6,3,3,モエレカサブランカ,牡3,54,酒井忍,1:35.9,クビ,2.7,1,485(-5),[地] 栗原清
6,7,2,2,フジエスエマージュ,牝3,53,森下博,1:36.0,3/4,17.9,6,406(+2),[地] 村田六郎
7,8,7,9,ピンクノライオン,牝3,53,早田秀治,1:36.0,ハナ,14.6,5,464(+9),[地] 小林文治
8,9,5,5,ブンブクブライト,牝3,53,町田直希,1:36.5,2.1/2,53.2,9,420(-12),[地] 田中美義
9,10,8,11,ハートフルセンス,牡3,54,左海誠二,1:36.5,ハナ,37.7,8,442(+2),[地] 林正人
10,11,8,10,シゲタカクィーン,牝3,53,岩城方元,1:37.2,3,71.9,11,473(+5),[地] 梅山和則
