,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,8,ドラールアラビアン,牡4,54,佐々木竹,1:43.8,,---,1,518(+5),[地] 赤間清松
1,2,7,10,リトルプリマ,牝4,53,石崎隆之,1:44.1,1.1/2,---,2,438(-4),[地] 川村守男
2,3,7,11,サダボーイ,牡4,54,吉井竜一,1:44.3,1,---,5,490(-1),[地] 飯野貞次
3,4,2,2,プロポリチャンス,セ4,54,桃井十四,1:44.8,2.1/2,---,12,478(-9),[地] 宇野木数
4,5,3,3,オオトネエール,牝4,53,張田京,1:45.1,1.1/2,---,10,411(-3),[地] 大山二三
5,6,4,4,タカラゴールド,牝4,53,的場文男,1:45.1,アタマ,---,3,465(+5),[地] 蛯名末五
6,7,8,12,ルイボスマケンオー,牡4,54,川本裕達,1:45.2,1/2,---,11,486(+26),[地] 高岩孝敏
7,8,5,6,タヤスナミカゼ,牝4,53,武智政明,1:45.9,4,---,8,436(-1),[地] 武智一夫
8,9,4,5,ハイトプフ,牝4,53,佐藤祐樹,1:46.3,2,---,9,452(-4),[地] 大山二三
9,10,5,7,ヒカリマックス,牡4,54,橋尚也,1:46.6,1.1/2,---,6,448(-3),[地] 横山栄次
10,11,6,9,エンブレストート,牝4,53,牧坂徹,1:47.4,4,---,13,426(-7),[地] 浜村恵
11,12,8,13,アビスアビリティ,牝4,53,堀千亜樹,1:47.7,1.1/2,---,7,451(-4),[地] 大山二三
12,13,1,1,アブラガ,牡4,54,朝倉実,1:48.4,4,---,4,483(0),[地] 長尾潔
