,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,ダイワボンバー,牡3,54,石崎隆之,1:48.8,,---,1,499(0),[地] 佐藤寿
1,2,8,12,ウィナーズボーイ,牡3,52,真島大輔,1:49.6,4,---,10,474(+2),[地] 中村健二
2,3,7,10,サンクラウン,牡3,54,鷹見浩,1:49.7,クビ,---,5,476(+5),[地] 山藤統宏
3,4,4,4,トウホクキング,牡3,54,内田博幸,1:49.7,アタマ,---,4,488(-3),[地] 松本勉
4,5,2,2,ヒトリシズカ,牝3,53,脇本一幸,1:49.7,ハナ,---,2,471(+1),[地] 中村健二
5,6,3,3,ライデンハート,牡3,54,白田日出,1:49.9,3/4,---,11,455(+2),[地] 久保與造
6,7,7,9,ミョウコウ,牝3,53,鈴木啓之,1:50.0,1/2,---,3,423(-7),[地] 須田明雄
7,8,8,11,ライフトロン,牡3,54,久保勇一,1:50.0,ハナ,---,6,437(-1),[地] 森谷良臣
8,9,5,6,アラノクラウン,牡3,54,嶋村彰直,1:50.3,1.1/2,---,12,433(-3),[地] 竹山隆
9,10,5,5,ベニハヤテ,牡3,54,沢佳宏,1:51.7,7,---,8,478(+2),[地] 倉内賢
10,11,6,8,メジャーバリュー,牡3,54,坂井英光,1:51.9,1,---,7,487(+3),[地] 物井栄
11,12,6,7,プルシャ,牝3,52,柏木健宏,1:52.3,2,---,9,436(+7),[地] 赤間清松
