,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,7,エクスプレッサー,牡3,56,多田羅誠,1:30.5,,2.8,1.0,477(-4),[地] 松木啓助
1,2,5,5,トウカイバリエンテ,牡3,56,宮川実,1:31.3,4,6.9,5.0,470(+6),[地] 打越勇児
2,3,8,11,キモンルビー,牝3,54,赤岡修次,1:31.4,1/2,5.7,4.0,465(0),[地] 田中守
3,4,8,10,ユアマイラブ,牡7,56,楢崎功祐,1:31.5,クビ,4.0,2.0,455(+6),[地] 田中守
4,5,3,3,エルサフィーロ,牡3,56,西川敏弘,1:31.7,3/4,4.7,3.0,460(+3),[地] 別府真司
5,6,6,6,ラファエル,牡3,56,永森大智,1:31.9,1,14.5,6.0,472(+1),[地] 川野勇馬
6,7,7,9,セイカメテオライト,牡5,56,嬉勝則,1:32.5,3,76.8,8.0,480(+2),[地] 田中譲二
7,8,4,4,エイシンスペード,牡6,54,妹尾将充,1:32.5,アタマ,120.4,10.0,509(+5),[地] 宮川浩一
8,9,7,8,アサミン,牝4,54,林謙佑,1:32.8,1.1/2,87.9,9.0,470(+4),[地] 田中譲二
9,10,2,2,ニシノオリーブ,牝5,52,別府真衣,1:33.9,5,55.6,7.0,456(+8),[地] 川野勇馬
10,取,1,1,フジコウキ,牡3,56,妹尾浩一,,,---,,計不,[地] 打越勇児
