,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,5,リンゾウチャネル,牡6,57,真島大輔,1:39.1,,7.1,4,508(+1),[地] 荒山勝徳
1,2,4,4,タービランス,牡9,58,笹川翼,1:39.6,2.1/2,3.9,2,540(+4),[地] 水野貴史
2,3,5,6,サヴィ,牡8,57,安藤洋一,1:39.7,クビ,68.6,10,476(+13),[地] 藤田輝信
3,4,6,7,アヴァンティスト,牡6,57,矢野貴之,1:39.9,1.1/4,4.2,3,479(+6),[地] 藤田輝信
4,5,7,10,コパノジャッキー,牡7,57,今野忠成,1:39.9,ハナ,15.5,6,491(-1),[地] 荒山勝徳
5,6,8,11,マースインディ,牡7,57,藤本現暉,1:40.1,1.1/4,13.1,5,481(+9),[地] 阪本一栄
6,7,1,1,ハルディネロ,牡6,57,藤田凌,1:40.1,アタマ,17.4,7,500(+2),[地] 荒山勝徳
7,8,6,8,ファルコンビーク,牡5,58,本田正重,1:40.4,1.1/2,2.8,1,495(+2),[地] 内田勝義
8,9,3,3,リネンファッション,牝5,55,西啓太,1:40.8,2,33.7,8,459(-1),[地] 川村守男
9,10,2,2,クロスケ,牡7,56,仲原大生,1:42.2,7,163.1,11,474(+12),[地] 柏木一夫
10,11,7,9,ノーブルサターン,牡8,57,達城龍次,1:42.2,アタマ,199.6,12,538(+5),[地] 佐野謙二
11,12,8,12,ロードクエスト,牡9,57,山崎誠士,1:44.0,9,56.6,9,464(+1),[地] 村上頼章
