,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,7,ミューチャリー,牡5,57,吉原寛人,2:13.1,,13.9,6,460(-1),[地] 矢野義幸
1,2,3,3,オメガパフューム,牡6,57,Ｍ．デム,2:13.2,1/2,4.7,2,462(+7),[西] 安田翔伍
2,3,1,1,チュウワウィザード,牡6,57,戸崎圭太,2:13.4,1,5.6,3,484(-3),[西] 大久保龍
3,4,4,4,テーオーケインズ,牡4,57,松山弘平,2:13.5,1/2,2.2,1,492(-5),[西] 高柳大輔
4,5,6,8,ケイティブレイブ,牡8,57,内田博幸,2:14.3,4,47.3,7,523(+1),[東] 清水英克
5,6,7,9,カジノフォンテン,牡5,57,張田昂,2:14.5,1,6.7,5,536(-4),[地] 山下貴之
6,7,5,5,ダノンファラオ,牡4,57,横山武史,2:15.0,2.1/2,6.0,4,540(+3),[西] 矢作芳人
7,8,8,11,テーオーエナジー,牡6,57,田中学,2:15.1,1/2,168.8,8,506(+1),[地] 橋本忠明
8,9,7,10,シゲノブ,牡6,57,小林凌,2:16.3,6,622.9,12,517(-5),[地] 飯田弘道
9,10,5,6,トップロイヤル,牡4,57,池田敦,2:16.7,2,368.2,9,550(+1),[地] 高橋道雄
10,11,2,2,グリードパルフェ,牡5,57,林謙佑,2:16.7,アタマ,575.4,10,459(-6),[地] 田中守
11,12,8,12,マイネルパイオニア,牡4,57,松戸政也,2:17.4,3,595.0,11,486(-1),[地] 松野勝己
