,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,タイガーロータリー,牡4,56,水野貴史,1:36.6,,---,1,475(+7),[地] 川嶋弘吉
1,2,5,5,エンジェルラック,牝4,54,丸山侯彦,1:37.7,5,---,3,475(+7),[地] 浜田一夫
2,3,4,4,ベストサウンド,牡5,56,金井正幸,1:37.9,3/4,---,5,470(+16),[地] 金田一昌
3,4,1,1,マキバスナイパー,牡9,56,木村芳晃,1:38.3,2,---,2,519(+6),[地] 法理勝弘
4,5,6,6,トロットテイオー,牡5,56,久保田政,1:38.6,1.1/2,---,7,474(+6),[地] 一倉昌行
5,6,7,8,ブラックベス,牡7,56,大沢寛之,1:38.6,ハナ,---,10,489(+1),[地] 一倉昌行
6,7,7,7,ミハタバルゴウ,牝4,54,早川順一,1:38.9,1.1/2,---,8,465(+11),[地] 法理勝弘
7,8,8,10,モリトシンシン,牡6,56,鈴木正,1:39.0,1/2,---,4,481(+4),[地] 川嶋弘吉
8,9,8,9,カサイグローリア,牡8,56,福元弘二,1:39.8,4,---,9,449(+7),[地] 川嶋弘吉
9,10,3,3,サンエムキング,牡12,56,矢野貴之,1:39.9,1/2,---,6,461(-1),[地] 高橋俊之
