,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,8,パフォーマンス,牡4,56,川島洋人,1:13.8,,4.1,2,524(+34),[地] 田中正二
1,2,8,10,シャイニングアワー,牡7,57,桑村真明,1:13.8,アタマ,2.7,1,500(+16),[地] 角川秀樹
2,3,6,6,リバーキンタロー,牡4,57,佐々木国,1:14.3,2.1/2,6.1,4,488(+12),[地] 若松平
3,4,3,3,プリティゴールド,牝6,54,五十嵐冬,1:14.7,2,6.0,3,496(-6),[地] 佐久間雅
4,5,4,4,タイセイアドミラル,牡5,55,服部茂史,1:14.7,クビ,9.6,6,478(-2),[地] 田中淳司
5,6,5,5,ステイドリーム,牡7,57,井上俊彦,1:14.8,クビ,8.0,5,526(0),[地] 原孝明
6,7,8,9,サトノロマネ,セ6,57,岩橋勇二,1:15.7,4,14.1,7,472(0),[地] 田中淳司
7,8,7,7,シシノテイオー,牡5,55,坂下秀樹,1:16.2,2.1/2,41.3,10,446(+6),[地] 原孝明
8,9,1,1,アグネスポライト,牡8,57,阿部龍,1:16.3,クビ,24.4,9,498(-18),[地] 佐久間雅
9,10,2,2,ティムガッド,牡8,57,山口竜一,1:20.5,大,24.2,8,494(0),[地] 佐藤英明
